sigma,phase_strength,circulation_sign,theta12,theta23,theta13,score
0.9949367088607596,0.9681637737477979,-1,0.530923051444719,0.6529400310427443,0.1865411849882636,0.10267810250080031
2.49873417721519,0.948405329385598,-1,0.5312254081813244,0.6452579349877728,0.18003317170718364,0.10354982853808645
2.49873417721519,0.948405329385598,1,0.5312254081813244,0.6452579349877728,0.18003317170718364,0.10354982853808645
1.8860759493670887,1.007680662472198,1,0.52883505598064,0.6676957361807129,0.20021389179141189,0.10368309963005906
1.8860759493670887,1.007680662472198,-1,0.52883505598064,0.6676957361807129,0.20021389179141189,0.10368309963005906
2.2759493670886077,1.0471975511965979,-1,0.5292479059619536,0.681610042769256,0.21469040086746913,0.10383245213625958
2.2759493670886077,1.0471975511965979,1,0.5292479059619536,0.681610042769256,0.21469040086746913,0.10383245213625958
2.888607594936709,0.948405329385598,1,0.5309238493992692,0.6452579349877727,0.18003317170718372,0.10385138732014182
2.888607594936709,0.948405329385598,-1,0.5309238493992692,0.6452579349877727,0.18003317170718372,0.10385138732014182
1.1620253164556962,0.9681637737477979,-1,0.5705089310265719,0.6529400310427445,0.18654118498826355,0.10411008497209087
1.1620253164556962,0.9681637737477979,1,0.5705089310265719,0.6529400310427445,0.18654118498826355,0.10411008497209087
1.969620253164557,1.1262313286453975,1,0.547992371406284,0.7067840295618693,0.2457411271639452,0.10453278531953056
1.969620253164557,1.1262313286453975,-1,0.547992371406284,0.7067840295618693,0.2457411271639452,0.10453278531953056
2.0810126582278485,1.0471975511965979,1,0.5717957281774279,0.681610042769256,0.21469040086746904,0.10487608627564085
2.0810126582278485,1.0471975511965979,-1,0.5717957281774279,0.681610042769256,0.21469040086746904,0.10487608627564085
0.9949367088607596,1.1064728842831977,1,0.5666578265949108,0.700831744954869,0.2377389242264892,0.10522849577626903
0.9949367088607596,1.1064728842831977,-1,0.5666578265949108,0.700831744954869,0.2377389242264892,0.10522849577626903
1.5518987341772155,1.007680662472198,1,0.5267185850901828,0.667695736180713,0.2002138917914119,0.10579957052051617
1.5518987341772155,1.007680662472198,-1,0.5267185850901828,0.667695736180713,0.2002138917914119,0.10579957052051617
2.610126582278481,0.948405329385598,1,0.5281993681562631,0.645257934987773,0.1800331717071836,0.10657586856314755
2.610126582278481,0.948405329385598,-1,0.5281993681562631,0.645257934987773,0.1800331717071836,0.10657586856314755
2.2481012658227852,0.908888440661198,1,0.5308568318596447,0.6293096557938482,0.16773119528059363,0.10756470762710069
2.2481012658227852,0.908888440661198,-1,0.5308568318596447,0.6293096557938482,0.16773119528059363,0.10756470762710069
2.888607594936709,0.8891299962989981,-1,0.5674622307384484,0.6210539063670566,0.1619611761650725,0.10836950053646419
2.888607594936709,0.8891299962989981,1,0.5674622307384484,0.6210539063670566,0.1619611761650725,0.10836950053646419
1.7189873417721522,1.0274391068343978,1,0.5241405848759283,0.6747602202436048,0.20735683869679172,0.10845603357725861
1.7189873417721522,1.0274391068343978,-1,0.5241405848759283,0.6747602202436048,0.20735683869679172,0.10845603357725861
