we,wnu,ae,anu,theta12,theta23,theta13,J,absJ,unitarity_defect,gap_e,gap_nu,loss
10,6,0.1,-0.08,15.865024839009806,8.418650476554538,4.644396237301988,-0.0025552538539195292,0.0025552538539195292,3.85623995403553e-16,1.1146030810050875,3.041966809647862,312.10096689817436
-10,-6,0.1,-0.08,15.865024839009806,8.418650476554538,4.644396237301988,0.0025552538539195292,0.0025552538539195292,3.85623995403553e-16,1.1146030810050875,3.041966809647862,312.10096689817436
6,6,0.01999999999999999,0.07999999999999999,14.621150172423988,11.122464801703336,3.5737780440188454,0.001292845169564386,0.001292845169564386,1.1683771493455138e-15,3.0203916698936415,2.9770241668038424,312.3165394392477
-6,-6,0.01999999999999999,0.07999999999999999,14.621150172423988,11.122464801703336,3.5737780440188454,-0.001292845169564386,0.001292845169564386,1.1683771493455138e-15,3.0203916698936415,2.9770241668038424,312.3165394392477
8,6,-0.020000000000000004,-0.020000000000000004,30.19056164126312,61.95682042931461,25.523344076866746,-0.042246306352395235,0.042246306352395235,1.7579811296031205e-15,1.1821650536412582,3.0338164744926432,312.3368892735458
-8,-6,-0.020000000000000004,-0.020000000000000004,30.19056164126312,61.95682042931461,25.523344076866746,0.042246306352395235,0.042246306352395235,1.7579811296031205e-15,1.1821650536412582,3.0338164744926432,312.3368892735458
-6,-10,-0.04000000000000001,0.07999999999999999,24.1481751697092,4.540570089773494,2.900313996505065,-0.001475907031609977,0.001475907031609977,1.4045872913368754e-15,3.037769026520539,1.104389817392146,312.60583826541574
6,10,-0.04000000000000001,0.07999999999999999,24.1481751697092,4.540570089773494,2.900313996505065,0.001475907031609977,0.001475907031609977,1.4045872913368754e-15,3.037769026520539,1.104389817392146,312.60583826541574
12,-8,-0.1,0.01999999999999999,11.200248511020307,61.158715302332325,21.635442058118926,-0.023779357575082004,0.023779357575082004,5.816266798657176e-16,1.087375865468829,1.1659379496017175,312.950668075673
-12,8,-0.1,0.01999999999999999,11.200248511020307,61.158715302332325,21.635442058118926,0.023779357575082004,0.023779357575082004,5.816266798657176e-16,1.087375865468829,1.1659379496017175,312.950668075673
-8,-8,0.0,-0.1,65.08171856921201,29.591425147351043,12.962000311537615,-0.027773049894292526,0.027773049894292526,1.2226859734261526e-15,1.1772209291938167,1.1684223444701398,313.02574038902276
8,8,0.0,-0.1,65.08171856921201,29.591425147351043,12.962000311537615,0.027773049894292526,0.027773049894292526,1.2226859734261526e-15,1.1772209291938167,1.1684223444701398,313.02574038902276
8,8,-0.020000000000000004,0.1,32.960075921118154,35.90686504940298,24.08102066412739,-0.06850016968614393,0.06850016968614393,1.3120198871561785e-15,1.1821650536412582,1.0870265539529829,313.5739989541388
-8,-8,-0.020000000000000004,0.1,32.960075921118154,35.90686504940298,24.08102066412739,0.06850016968614393,0.06850016968614393,1.3120198871561785e-15,1.1821650536412582,1.0870265539529829,313.5739989541388
6,10,0.01999999999999999,0.1,46.36352679849274,5.182374947499612,4.094442217397012,0.0017870163002745715,0.0017870163002745715,5.30428403039157e-16,3.0203916698936415,1.1146030810050875,313.5814585284654
-6,-10,0.01999999999999999,0.1,46.36352679849274,5.182374947499612,4.094442217397012,-0.0017870163002745715,0.0017870163002745715,5.30428403039157e-16,3.0203916698936415,1.1146030810050875,313.5814585284654
12,-12,-0.1,0.07999999999999999,60.74382926056156,28.5689923612576,16.972777388476175,-0.04744782618264008,0.04744782618264008,1.1374813452376481e-15,1.087375865468829,1.039106764979826,313.8200182846176
-12,12,-0.1,0.07999999999999999,60.74382926056156,28.5689923612576,16.972777388476175,0.04744782618264008,0.04744782618264008,1.1374813452376481e-15,1.087375865468829,1.039106764979826,313.8200182846176
-6,-10,-0.08,0.1,16.108323297568212,8.876955000355402,3.687443602828927,-0.0025552538539194702,0.0025552538539194702,1.724152824379869e-15,3.041966809647862,1.1146030810050875,314.27671855228584
6,10,-0.08,0.1,16.108323297568212,8.876955000355402,3.687443602828927,0.0025552538539194702,0.0025552538539194702,1.724152824379869e-15,3.041966809647862,1.1146030810050875,314.27671855228584
12,-10,-0.060000000000000005,-0.08,26.53117919171428,38.438043174378045,25.358793160868473,-0.0458622400853477,0.0458622400853477,1.050162679272034e-15,1.0540945295266684,1.0647288003033644,314.35185223675524
-12,10,-0.060000000000000005,-0.08,26.53117919171428,38.438043174378045,25.358793160868473,0.0458622400853477,0.0458622400853477,1.050162679272034e-15,1.0540945295266684,1.0647288003033644,314.35185223675524
10,-10,0.04000000000000001,-0.08,3.506367872059856,46.99273595408861,16.623492552005164,0.006794195744225381,0.006794195744225381,1.6255682637762423e-15,1.085691128904503,1.0647288003033644,314.8189630571739
-10,10,0.04000000000000001,-0.08,3.506367872059856,46.99273595408861,16.623492552005164,-0.006794195744225381,0.006794195744225381,1.6255682637762423e-15,1.085691128904503,1.0647288003033644,314.8189630571739
-6,-10,0.04000000000000001,0.0,58.656707063820356,38.095821406491226,20.247864822138293,0.01986342842520286,0.01986342842520286,1.0721882221908339e-15,3.0098030261543243,1.0760126198664983,314.93526951076717
6,10,0.04000000000000001,0.0,58.656707063820356,38.095821406491226,20.247864822138293,-0.01986342842520286,0.01986342842520286,1.0721882221908339e-15,3.0098030261543243,1.0760126198664983,314.93526951076717
12,-12,-0.08,-0.060000000000000005,32.42225799806937,17.29160780746263,21.44873591607424,0.0020486169031168344,0.0020486169031168344,1.235980433456758e-15,1.0719850965045037,1.0540945295266684,315.13147939189673
-12,12,-0.08,-0.060000000000000005,32.42225799806937,17.29160780746263,21.44873591607424,-0.0020486169031168344,0.0020486169031168344,1.235980433456758e-15,1.0719850965045037,1.0540945295266684,315.13147939189673
-10,10,0.06,-0.020000000000000004,19.538732090434213,66.63635838096627,23.78522767910522,0.038749539189566744,0.038749539189566744,8.23597308405743e-16,1.0940665341955875,1.0723310378235709,315.41744949230514
10,-10,0.06,-0.020000000000000004,19.538732090434213,66.63635838096627,23.78522767910522,-0.038749539189566744,0.038749539189566744,8.23597308405743e-16,1.0940665341955875,1.0723310378235709,315.41744949230514
-6,-10,-0.04000000000000001,0.06,24.080298153947805,3.9414972889408304,3.2571952266219113,-0.0012851804886155338,0.0012851804886155338,1.3011906282989327e-15,3.037769026520539,1.0940665341955875,315.4553566872265
6,10,-0.04000000000000001,0.06,24.080298153947805,3.9414972889408304,3.2571952266219113,0.0012851804886155338,0.0012851804886155338,1.3011906282989327e-15,3.037769026520539,1.0940665341955875,315.4553566872265
10,6,0.06,-0.04000000000000001,23.979050888266055,3.2201588261690666,3.9717971649536477,-0.0012851804886154783,0.0012851804886154783,4.450986787124186e-16,1.0940665341955875,3.037769026520539,316.16195260402344
-10,-6,0.06,-0.04000000000000001,23.979050888266055,3.2201588261690666,3.9717971649536477,0.0012851804886154783,0.0012851804886154783,4.450986787124186e-16,1.0940665341955875,3.037769026520539,316.16195260402344
6,10,0.07999999999999999,0.04000000000000001,63.52485578877843,26.245046487662613,4.660245087076847,-0.011897489774389473,0.011897489774389473,7.397909228402707e-16,2.9770241668038424,1.085691128904503,316.2730227711423
-6,-10,0.07999999999999999,0.04000000000000001,63.52485578877843,26.245046487662613,4.660245087076847,0.011897489774389473,0.011897489774389473,7.397909228402707e-16,2.9770241668038424,1.085691128904503,316.2730227711423
-10,-12,0.01999999999999999,-0.04000000000000001,22.630070942998262,34.18571040968241,24.105115688832164,-0.05480079272349629,0.05480079272349629,5.45663604615762e-16,1.0800124045672772,1.0351594259879517,316.39616162831436
10,12,0.01999999999999999,-0.04000000000000001,22.630070942998262,34.18571040968241,24.105115688832164,0.05480079272349629,0.05480079272349629,5.45663604615762e-16,1.0800124045672772,1.0351594259879517,316.39616162831436
8,8,-0.04000000000000001,-0.08,16.062871722680995,6.088808664254473,8.169574118134541,0.002631075535844638,0.002631075535844638,1.0682073059259596e-15,1.1819662937132152,1.1739175387917256,316.6611497998583
-8,-8,-0.04000000000000001,-0.08,16.062871722680995,6.088808664254473,8.169574118134541,-0.002631075535844638,0.002631075535844638,1.0682073059259596e-15,1.1819662937132152,1.1739175387917256,316.6611497998583
-12,-12,-0.08,-0.060000000000000005,19.12273200076875,10.230042802439169,0.8811333474260362,0.000788228218797116,0.000788228218797116,1.5381040912229156e-15,1.0719850965045037,1.0540945295266684,318.0714283814729
12,12,-0.08,-0.060000000000000005,19.12273200076875,10.230042802439169,0.8811333474260362,-0.000788228218797116,0.000788228218797116,1.5381040912229156e-15,1.0719850965045037,1.0540945295266684,318.0714283814729
10,-10,-0.020000000000000004,0.07999999999999999,20.06244767199886,63.35428785556232,24.344769302556855,-0.040771712413911726,0.040771712413911726,8.369496967547945e-16,1.0723310378235709,1.104389817392146,318.9212200787893
-10,10,-0.020000000000000004,0.07999999999999999,20.06244767199886,63.35428785556232,24.344769302556855,0.040771712413911726,0.040771712413911726,8.369496967547945e-16,1.0723310378235709,1.104389817392146,318.9212200787893
-12,12,-0.020000000000000004,0.1,7.649249376235606,17.380863832224055,9.032511449586375,0.00010856770815173902,0.00010856770815173902,8.355678781312012e-16,1.0169878828320382,1.0436355298146363,319.68242902737296
12,-12,-0.020000000000000004,0.1,7.649249376235606,17.380863832224055,9.032511449586375,-0.00010856770815173902,0.00010856770815173902,8.355678781312012e-16,1.0169878828320382,1.0436355298146363,319.68242902737296
6,10,0.04000000000000001,0.06,54.07810029932226,13.605553389828044,2.6880731495341124,-0.0011585201322134447,0.0011585201322134447,1.4968160803619048e-15,3.0098030261543243,1.0940665341955875,319.9015824033433
-6,-10,0.04000000000000001,0.06,54.07810029932226,13.605553389828044,2.6880731495341124,0.0011585201322134447,0.0011585201322134447,1.4968160803619048e-15,3.0098030261543243,1.0940665341955875,319.9015824033433
12,-10,-0.08,0.07999999999999999,27.482713641349655,58.33298514078011,25.69486073603554,0.017388801688895995,0.017388801688895995,1.0576294775109601e-15,1.0719850965045037,1.104389817392146,319.94059034866524
-12,10,-0.08,0.07999999999999999,27.482713641349655,58.33298514078011,25.69486073603554,-0.017388801688895995,0.017388801688895995,1.0576294775109601e-15,1.0719850965045037,1.104389817392146,319.94059034866524
-8,-6,0.1,-0.020000000000000004,1.7366359884112175,32.0669521985508,8.192952105706015,-0.00185585764704546,0.00185585764704546,2.4166323879758905e-15,1.0870265539529829,3.0338164744926432,320.38046325152976
8,6,0.1,-0.020000000000000004,1.7366359884112175,32.0669521985508,8.192952105706015,0.00185585764704546,0.00185585764704546,2.4166323879758905e-15,1.0870265539529829,3.0338164744926432,320.38046325152976
10,10,-0.04000000000000001,-0.08,13.187689596116135,13.502081469530957,2.5722411065668687,0.00011828287062873657,0.00011828287062873657,1.0499219477301231e-15,1.0690771009086155,1.0647288003033644,320.76337389204014
-10,-10,-0.04000000000000001,-0.08,13.187689596116135,13.502081469530957,2.5722411065668687,-0.00011828287062873657,0.00011828287062873657,1.0499219477301231e-15,1.0690771009086155,1.0647288003033644,320.76337389204014
-12,-8,0.06,-0.1,42.579595061301,16.577592633656625,22.011820187807164,-0.02712136694067166,0.02712136694067166,9.226380847435024e-16,1.0332349830373775,1.1684223444701398,320.76445100643315
12,8,0.06,-0.1,42.579595061301,16.577592633656625,22.011820187807164,0.02712136694067166,0.02712136694067166,9.226380847435024e-16,1.0332349830373775,1.1684223444701398,320.76445100643315
10,-10,0.04000000000000001,-0.04000000000000001,8.074698580824101,57.30543871834196,19.76942415740027,-0.005864262934428498,0.005864262934428498,1.579528834780409e-15,1.085691128904503,1.0690771009086155,320.89959353684424
-10,10,0.04000000000000001,-0.04000000000000001,8.074698580824101,57.30543871834196,19.76942415740027,0.005864262934428498,0.005864262934428498,1.579528834780409e-15,1.085691128904503,1.0690771009086155,320.89959353684424
-10,-8,0.07999999999999999,-0.1,63.34610554041034,70.7901908801323,5.238129028464995,-0.002662186821936759,0.002662186821936759,6.664228726384596e-16,1.104389817392146,1.1684223444701398,320.9163695179523
10,8,0.07999999999999999,-0.1,63.34610554041034,70.7901908801323,5.238129028464995,0.002662186821936759,0.002662186821936759,6.664228726384596e-16,1.104389817392146,1.1684223444701398,320.9163695179523
6,-8,0.07999999999999999,0.06,52.92831863313854,13.039553998800752,17.402544607869217,-0.023777642638627555,0.023777642638627555,1.3741112463979202e-15,2.9770241668038424,1.1298509134798191,320.95319979376876
-6,8,0.07999999999999999,0.06,52.92831863313854,13.039553998800752,17.402544607869217,0.023777642638627555,0.023777642638627555,1.3741112463979202e-15,2.9770241668038424,1.1298509134798191,320.95319979376876
-12,12,0.07999999999999999,-0.020000000000000004,9.600612320399735,15.36318010276201,5.126390730712028,0.00024359444943903002,0.00024359444943903002,1.5235672476553495e-15,1.039106764979826,1.0169878828320382,321.49080452466575
12,-12,0.07999999999999999,-0.020000000000000004,9.600612320399735,15.36318010276201,5.126390730712028,-0.00024359444943903002,0.00024359444943903002,1.5235672476553495e-15,1.039106764979826,1.0169878828320382,321.49080452466575
-10,8,0.1,-0.04000000000000001,66.65969437060843,50.405373622390734,14.480775269435437,-0.01500089260447164,0.01500089260447164,9.125634816017134e-16,1.1146030810050875,1.1819662937132152,322.5445100691114
10,-8,0.1,-0.04000000000000001,66.65969437060843,50.405373622390734,14.480775269435437,0.01500089260447164,0.01500089260447164,9.125634816017134e-16,1.1146030810050875,1.1819662937132152,322.5445100691114
8,12,-0.04000000000000001,0.07999999999999999,63.318637507632126,30.239576548089058,2.635441604153917,0.006951203144488202,0.006951203144488202,1.2657967080248327e-15,1.1819662937132152,1.039106764979826,323.44410130215056
-8,-12,-0.04000000000000001,0.07999999999999999,63.318637507632126,30.239576548089058,2.635441604153917,-0.006951203144488202,0.006951203144488202,1.2657967080248327e-15,1.1819662937132152,1.039106764979826,323.44410130215056
-6,-10,0.1,0.04000000000000001,65.99289700746964,30.74582049571495,5.64265979620412,0.014435204272766906,0.014435204272766906,7.156023453143075e-16,2.9531404001117334,1.085691128904503,323.6726164295543
6,10,0.1,0.04000000000000001,65.99289700746964,30.74582049571495,5.64265979620412,-0.014435204272766906,0.014435204272766906,7.156023453143075e-16,2.9531404001117334,1.085691128904503,323.6726164295543
-12,10,0.04000000000000001,0.07999999999999999,39.67506208104405,29.142933439169866,24.387298935887756,-0.054023559016031765,0.054023559016031765,1.4941679930763086e-15,1.025103096277117,1.104389817392146,324.0058669324454
12,-10,0.04000000000000001,0.07999999999999999,39.67506208104405,29.142933439169866,24.387298935887756,0.054023559016031765,0.054023559016031765,1.4941679930763086e-15,1.025103096277117,1.104389817392146,324.0058669324454
-10,-6,0.07999999999999999,0.01999999999999999,46.711508500690094,2.5074635797204055,7.705381065048427,0.001485611746390142,0.001485611746390142,3.849698869435983e-16,1.104389817392146,3.0203916698936415,324.26957792212386
10,6,0.07999999999999999,0.01999999999999999,46.711508500690094,2.5074635797204055,7.705381065048427,-0.001485611746390142,0.001485611746390142,3.849698869435983e-16,1.104389817392146,3.0203916698936415,324.26957792212386
12,10,0.07999999999999999,-0.020000000000000004,24.293711549314665,45.02551308781892,24.690297020895873,-0.06425261825112834,0.06425261825112834,1.232860053741059e-15,1.039106764979826,1.0723310378235709,324.3231396186958
-12,-10,0.07999999999999999,-0.020000000000000004,24.293711549314665,45.02551308781892,24.690297020895873,0.06425261825112834,0.06425261825112834,1.232860053741059e-15,1.039106764979826,1.0723310378235709,324.3231396186958
