beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.421,0.063875,0.0,0.014499999999999999,12.923190815944109,2.439051220360245,0.4010939229690008,2.197479093548173e-05,8.251595156275172,7.296147295904321,0.07544710447347135
4.75,4.2,0.421,0.063875,0.0,0.015,12.923888960293624,2.439795339490597,0.4232460593253763,2.2255741835751353e-05,8.251595156275172,7.296147295554038,0.08326725672898622
4.75,4.2,0.421,0.063875,0.0,0.0155,12.92458744249409,2.4405430955003284,0.4454919957004218,2.2545310832403336e-05,8.251595156275172,7.296147295809647,0.0921539918315952
4.75,4.2,0.421,0.063875,0.0,0.016,12.925286262685619,2.441294486462902,0.4678183298743503,2.284349944197024e-05,8.251595156275172,7.2961472962094565,0.102117039589374
4.75,4.2,0.421,0.063875,0.0,0.0165,12.9259854209928,2.442049510444098,0.49021405640718585,2.3150309167245184e-05,8.251595156275172,7.296147296089026,0.11316499392066119
4.75,4.2,0.421,0.063875,0.0,0.017,12.926684917602943,2.442808165501517,0.5126700610854618,2.346574149718946e-05,8.251595156275172,7.29614729566386,0.12530551065686238
4.75,4.2,0.421,0.063875,0.0,0.0175,12.927384752766171,2.4435704496850725,0.5351787364124595,2.3789797907083476e-05,8.251595156275172,7.2961472960481295,0.13854545788055586
4.75,4.2,0.421,0.063875,0.0,0.018,12.928084926581745,2.444336361036771,0.5577336860897721,2.4122479858210578e-05,8.251595156275172,7.296147296237519,0.15289103165174978
4.75,4.2,0.421,0.063875,0.0,0.0185,12.928785439182626,2.445105897590958,0.5803294956490451,2.4463788797903473e-05,8.251595156275172,7.296147295723817,0.1683478460952747
4.75,4.2,0.421,0.063875,0.0,0.019,12.929486290859916,2.4458790573741536,0.6029615527719453,2.4813726160107137e-05,8.251595156275172,7.296147296213923,0.18492100450176768
4.75,4.2,0.421,0.063875,0.0,0.0195,12.93018748167887,2.4466558384052166,0.6256259053052873,2.5172293364379185e-05,8.251595156275172,7.2961472962582326,0.2026151562960446
