scale,i13,cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
2.8,-0.4,0.055,0.145,0.09,-0.006,-0.01,-0.004,-0.024,0.0385,0.0625,34.44218185068354,46.98904577298076,8.359795750133435,-0.03011617039616376,0.03011617039616376,4.0671774811241633e-16,0.0,3.6749167937612244
2.65,-0.4,0.055,0.155,0.1,-0.002,-0.006,-0.004,-0.024,0.061000000000000006,0.085,35.142637939329425,47.871459179108975,8.582932225601557,-0.03272193591427823,0.03272193591427823,4.875591470960942e-16,0.0,3.7170493344547584
2.65,-0.4,0.055,0.155,0.1,-0.004,-0.008,-0.004,-0.024,0.061000000000000006,0.085,35.14263793932944,47.87145917910899,8.582932225601558,-0.03272193591427822,0.03272193591427822,5.113404580852879e-16,0.0,3.7170493344547895
2.65,-0.4,0.055,0.155,0.1,-0.006,-0.01,-0.004,-0.024,0.061000000000000006,0.085,35.14263793932944,47.871459179108975,8.582932225601555,-0.0327219359142782,0.0327219359142782,5.628262130837252e-16,0.0,3.717049334454804
2.65,-0.4,0.055,0.155,0.1,-0.002,-0.01,-0.008,-0.024,0.046000000000000006,0.07,34.59535721613768,47.04319021241302,8.415522557224474,-0.03036142103430239,0.03036142103430239,4.673591015673251e-16,0.0,3.71928392857893
2.65,-0.4,0.055,0.155,0.1,-0.004,-0.012,-0.008,-0.024,0.046000000000000006,0.07,34.595357216137685,47.04319021241302,8.415522557224476,-0.030361421034302408,0.030361421034302408,3.0542958547144176e-16,0.0,3.71928392857894
2.65,-0.4,0.055,0.155,0.1,-0.006,-0.014,-0.008,-0.024,0.046000000000000006,0.07,34.595357216137685,47.04319021241302,8.415522557224474,-0.0303614210343024,0.0303614210343024,2.4498324818641627e-16,0.0,3.7192839285789443
2.2,-0.45,0.077,0.177,0.1,-0.004,-0.012,-0.008,-0.024,0.061000000000000006,0.085,34.811737963649406,47.2804729152266,8.550142225370355,-0.03021960395820318,0.03021960395820318,3.1159419654644006e-16,0.0,3.719835730848723
2.2,-0.45,0.077,0.177,0.1,-0.006,-0.014,-0.008,-0.024,0.061000000000000006,0.085,34.81173796364942,47.2804729152266,8.550142225370356,-0.030219603958203195,0.030219603958203195,3.9262276609357436e-16,0.0,3.719835730848758
2.2,-0.45,0.077,0.177,0.1,-0.002,-0.01,-0.008,-0.024,0.061000000000000006,0.085,34.81173796364942,47.28047291522659,8.550142225370351,-0.030219603958203188,0.030219603958203188,4.1642758782151065e-16,0.0,3.719835730848785
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.018,0.067,0.085,34.99253127741877,47.49292701692995,8.595607951543677,-0.03124938843883505,0.03124938843883505,6.743635715617446e-16,0.0,3.744820261499677
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.018,0.067,0.085,34.992531277418784,47.492927016929954,8.595607951543677,-0.031249388438835082,0.031249388438835082,7.35068476013572e-16,0.0,3.744820261499707
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.018,0.067,0.085,34.992531277418784,47.49292701692995,8.595607951543677,-0.03124938843883509,0.03124938843883509,5.75384530066777e-16,0.0,3.7448202614997173
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.018,0.067,0.085,34.97621604604276,47.47049394023791,8.64080159840248,-0.031362523893651455,0.031362523893651455,5.725323366716569e-16,0.0,3.7461069572473256
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.018,0.067,0.085,34.97621604604276,47.4704939402379,8.640801598402481,-0.03136252389365143,0.03136252389365143,4.011451923987495e-16,0.0,3.746106957247341
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.018,0.067,0.085,34.976216046042765,47.47049394023791,8.64080159840248,-0.03136252389365142,0.03136252389365142,5.947243347019826e-16,0.0,3.7461069572473504
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.01,-0.008,-0.018,0.067,0.085,35.008294511403136,47.51396101077692,8.550471969701263,-0.031134801571943954,0.031134801571943954,7.093343474710932e-16,0.0,3.7721510268121756
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.012,-0.008,-0.018,0.067,0.085,35.00829451140313,47.5139610107769,8.550471969701263,-0.031134801571943947,0.031134801571943947,2.4787735628134537e-16,0.0,3.772151026812176
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.014,-0.008,-0.018,0.067,0.085,35.008294511403136,47.51396101077692,8.550471969701261,-0.031134801571943926,0.031134801571943926,7.456365369448184e-16,0.0,3.772151026812179
2.5,-0.4,0.055,0.165,0.11,-0.002,-0.01,-0.008,-0.024,0.061000000000000006,0.085,34.8071565285504,47.18104623465254,8.448544245185376,-0.031383661480357636,0.031383661480357636,3.857298175649901e-16,0.0,3.7966889492529194
2.5,-0.4,0.055,0.165,0.11,-0.004,-0.012,-0.008,-0.024,0.061000000000000006,0.085,34.807156528550394,47.18104623465252,8.448544245185374,-0.031383661480357636,0.031383661480357636,2.3611444156833466e-16,0.0,3.7966889492529408
2.5,-0.4,0.055,0.165,0.11,-0.006,-0.014,-0.008,-0.024,0.061000000000000006,0.085,34.80715652855041,47.181046234652534,8.448544245185378,-0.031383661480357636,0.031383661480357636,4.763770659023908e-16,0.0,3.7966889492529483
2.2,-0.45,0.077,0.177,0.1,-0.002,-0.008,-0.006,-0.024,0.061000000000000006,0.085,34.82998115620128,47.28657591182674,8.509840813991902,-0.03012547830926239,0.03012547830926239,3.86528156071249e-16,0.0,3.8014779649652137
2.2,-0.45,0.077,0.177,0.1,-0.006,-0.012,-0.006,-0.024,0.061000000000000006,0.085,34.82998115620128,47.28657591182674,8.509840813991902,-0.03012547830926238,0.03012547830926238,4.445023697359799e-16,0.0,3.8014779649652164
2.2,-0.45,0.077,0.177,0.1,-0.004,-0.01,-0.006,-0.024,0.061000000000000006,0.085,34.82998115620128,47.286575911826716,8.509840813991902,-0.030125478309262387,0.030125478309262387,5.69856001765352e-16,0.0,3.801477964965251
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.008,-0.006,-0.018,0.067,0.085,35.023505050198324,47.533594186568436,8.505399309364908,-0.031018799258853855,0.031018799258853855,6.705295296629145e-16,0.0,3.827924714835374
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.01,-0.006,-0.018,0.067,0.085,35.023505050198324,47.533594186568436,8.505399309364908,-0.03101879925885384,0.03101879925885384,6.562713633434509e-16,0.0,3.8279247148353757
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.012,-0.006,-0.018,0.067,0.085,35.023505050198324,47.53359418656843,8.505399309364908,-0.03101879925885384,0.03101879925885384,3.1777416356497945e-16,0.0,3.827924714835386
2.2,-0.45,0.077,0.177,0.1,-0.002,-0.006,-0.004,-0.024,0.061000000000000006,0.085,34.84778469971679,47.29156311259785,8.469605819952008,-0.03003009851125764,0.03003009851125764,1.8807154791431592e-16,0.0,3.9061084950033953
2.2,-0.45,0.077,0.177,0.1,-0.006,-0.01,-0.004,-0.024,0.061000000000000006,0.085,34.84778469971679,47.291563112597835,8.469605819952008,-0.03003009851125763,0.03003009851125763,3.9488494736255496e-16,0.0,3.906108495003421
2.2,-0.45,0.077,0.177,0.1,-0.004,-0.008,-0.004,-0.024,0.061000000000000006,0.085,34.84778469971679,47.291563112597835,8.469605819952006,-0.030030098511257625,0.030030098511257625,4.610580414782299e-16,0.0,3.906108495003425
2.5,-0.4,0.066,0.156,0.09,-0.002,-0.006,-0.004,-0.024,0.061000000000000006,0.085,34.239174400458346,47.26337901846178,8.080802833401835,-0.030697628415057618,0.030697628415057618,4.035982452608369e-16,0.0,3.9072913862845926
2.5,-0.4,0.066,0.156,0.09,-0.006,-0.01,-0.004,-0.024,0.061000000000000006,0.085,34.239174400458346,47.26337901846178,8.080802833401835,-0.03069762841505761,0.03069762841505761,5.401484342117799e-16,0.0,3.907291386284594
2.5,-0.4,0.066,0.156,0.09,-0.004,-0.008,-0.004,-0.024,0.061000000000000006,0.085,34.23917440045835,47.26337901846178,8.080802833401835,-0.030697628415057642,0.030697628415057642,7.076481185341951e-16,0.0,3.9072913862846
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.006,-0.004,-0.018,0.067,0.085,35.038162235584174,47.55182498799193,8.46039571284289,-0.030901417764893534,0.030901417764893534,3.2621104818578877e-16,0.0,3.9119594189267204
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.01,-0.004,-0.018,0.067,0.085,35.03816223558418,47.55182498799194,8.46039571284289,-0.030901417764893538,0.030901417764893538,7.224711971754772e-16,0.0,3.9119594189267213
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.008,-0.004,-0.018,0.067,0.085,35.03816223558419,47.55182498799194,8.460395712842892,-0.030901417764893545,0.030901417764893545,5.644772598338084e-16,0.0,3.911959418926741
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.046000000000000006,0.07,35.127528558546224,47.95339463190183,8.593713536675548,-0.02953254437216144,0.02953254437216144,4.1950190544070677e-16,0.0,3.922466042291199
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.016,-0.012,-0.024,0.046000000000000006,0.07,35.127528558546224,47.95339463190183,8.593713536675548,-0.029532544372161417,0.029532544372161417,4.90733618119235e-16,0.0,3.922466042291206
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.014,-0.012,-0.024,0.046000000000000006,0.07,35.127528558546224,47.953394631901816,8.593713536675548,-0.029532544372161434,0.029532544372161434,4.056805791247167e-16,0.0,3.9224660422912168
2.65,-0.4,0.055,0.155,0.1,-0.002,-0.008,-0.006,-0.024,0.046000000000000006,0.07,34.62700901120974,47.03286037165485,8.368310480176758,-0.030259316881251733,0.030259316881251733,3.7450747415772686e-16,0.0,3.939936381891389
2.65,-0.4,0.055,0.155,0.1,-0.004,-0.01,-0.006,-0.024,0.046000000000000006,0.07,34.62700901120974,47.03286037165485,8.368310480176758,-0.03025931688125173,0.03025931688125173,3.9344201514343135e-16,0.0,3.9399363818913895
2.65,-0.4,0.055,0.155,0.1,-0.006,-0.012,-0.006,-0.024,0.046000000000000006,0.07,34.62700901120974,47.03286037165484,8.368310480176758,-0.030259316881251743,0.030259316881251743,3.817653055759573e-16,0.0,3.9399363818914006
2.8,-0.4,0.055,0.145,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.031,0.055,34.055321923232995,46.70111088211132,8.400786397325575,-0.028868418994144864,0.028868418994144864,2.7411101143182134e-16,0.0,3.94581351412299
2.8,-0.4,0.055,0.145,0.09,-0.004,-0.016,-0.012,-0.024,0.031,0.055,34.055321923232995,46.70111088211132,8.400786397325575,-0.028868418994144864,0.028868418994144864,4.175695971232247e-16,0.0,3.94581351412299
2.8,-0.4,0.055,0.145,0.09,-0.002,-0.014,-0.012,-0.024,0.031,0.055,34.055321923232995,46.70111088211131,8.400786397325577,-0.028868418994144843,0.028868418994144843,7.206184138068919e-16,0.0,3.9458135141230257
2.5,-0.4,0.055,0.165,0.11,-0.006,-0.012,-0.006,-0.024,0.061000000000000006,0.085,34.83204463024063,47.17788828822068,8.405690938207023,-0.03128039281288703,0.03128039281288703,1.7927760758034187e-16,0.0,3.9561918715875333
2.5,-0.4,0.055,0.165,0.11,-0.004,-0.01,-0.006,-0.024,0.061000000000000006,0.085,34.83204463024063,47.17788828822067,8.405690938207023,-0.03128039281288702,0.03128039281288702,6.30973323781654e-16,0.0,3.956191871587547
2.5,-0.4,0.055,0.165,0.11,-0.002,-0.008,-0.006,-0.024,0.061000000000000006,0.085,34.832044630240645,47.17788828822068,8.405690938207023,-0.03128039281288703,0.03128039281288703,2.714606684164699e-16,0.0,3.9561918715875724
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.018,0.05950000000000001,0.07750000000000001,34.761326067337166,47.10439854272551,8.532352267708173,-0.02996898810688422,0.02996898810688422,3.7631106506738243e-16,0.0,3.9643720921735053
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.018,0.05950000000000001,0.07750000000000001,34.76132606733717,47.10439854272551,8.532352267708173,-0.029968988106884233,0.029968988106884233,3.901238442535925e-16,0.0,3.9643720921735204
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.018,0.05950000000000001,0.07750000000000001,34.76132606733717,47.10439854272551,8.53235226770817,-0.029968988106884226,0.029968988106884226,5.293664377720021e-16,0.0,3.9643720921735235
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.012,-0.01,-0.024,0.046000000000000006,0.07,35.152900578283294,47.956136872400066,8.548153199201622,-0.029437926333058077,0.029437926333058077,4.0969600093779756e-16,0.0,4.034917685813246
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.016,-0.01,-0.024,0.046000000000000006,0.07,35.15290057828331,47.956136872400066,8.548153199201622,-0.02943792633305807,0.02943792633305807,3.418417753518366e-16,0.0,4.034917685813297
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.014,-0.01,-0.024,0.046000000000000006,0.07,35.15290057828331,47.95613687240005,8.548153199201622,-0.02943792633305808,0.02943792633305808,4.975240156036384e-16,0.0,4.034917685813309
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.018,0.05950000000000001,0.07750000000000001,34.77964173492151,47.122190443848346,8.487966293431802,-0.02986556770539118,0.02986556770539118,4.678803595311417e-16,0.0,4.040233800159195
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.018,0.05950000000000001,0.07750000000000001,34.77964173492151,47.122190443848346,8.487966293431802,-0.02986556770539117,0.02986556770539117,3.952448573313494e-16,0.0,4.040233800159196
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.018,0.05950000000000001,0.07750000000000001,34.77964173492151,47.12219044384833,8.487966293431802,-0.02986556770539117,0.02986556770539117,3.3330399223149924e-16,0.0,4.040233800159223
2.5,-0.4,0.055,0.165,0.11,-0.002,-0.014,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.52170798887176,46.79741400624788,8.42036965417063,-0.03031264245940063,0.03031264245940063,3.7157112763004065e-16,0.0,4.0534931513417884
2.5,-0.4,0.055,0.165,0.11,-0.006,-0.018000000000000002,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.52170798887176,46.79741400624788,8.42036965417063,-0.030312642459400622,0.030312642459400622,3.6622802327695014e-16,0.0,4.05349315134179
2.5,-0.4,0.055,0.165,0.11,-0.004,-0.016,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.52170798887176,46.79741400624788,8.420369654170628,-0.030312642459400622,0.030312642459400622,3.4213215414691803e-16,0.0,4.053493151341793
2.8,-0.35,0.055,0.145,0.09,-0.002,-0.014,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.07047220786013,47.65315921551077,7.93681178573126,-0.03062892906569656,0.03062892906569656,7.375556363739493e-16,0.0,4.0842101575629925
2.8,-0.35,0.055,0.145,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.070472207860135,47.65315921551077,7.936811785731261,-0.030628929065696555,0.030628929065696555,2.5227630293702993e-16,0.0,4.084210157562995
2.8,-0.35,0.055,0.145,0.09,-0.004,-0.016,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.07047220786014,47.65315921551077,7.936811785731261,-0.030628929065696565,0.030628929065696565,3.602632685390936e-16,0.0,4.084210157563002
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.016,-0.012,-0.024,0.05350000000000001,0.07750000000000001,35.2989574549703,48.24042393015931,8.730413932003989,-0.030995314571938874,0.030995314571938874,4.801707061020416e-16,0.0,4.088877130993869
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.014,-0.012,-0.024,0.05350000000000001,0.07750000000000001,35.2989574549703,48.240423930159295,8.730413932003989,-0.030995314571938888,0.030995314571938888,5.885239544018712e-16,0.0,4.08887713099388
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.05350000000000001,0.07750000000000001,35.29895745497031,48.2404239301593,8.730413932003989,-0.0309953145719389,0.0309953145719389,5.2067140674019e-16,0.0,4.0888771309938985
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.014,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.32241174770241,48.24778471860699,8.684186327614727,-0.030892893942945105,0.030892893942945105,4.136142476284786e-16,0.0,4.1045539348492275
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.016,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.32241174770241,48.24778471860699,8.684186327614727,-0.0308928939429451,0.0308928939429451,6.1611751479626365e-16,0.0,4.1045539348492275
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.012,-0.01,-0.024,0.05350000000000001,0.07750000000000001,35.32241174770241,48.24778471860699,8.684186327614727,-0.030892893942945105,0.030892893942945105,5.802850981912939e-16,0.0,4.1045539348492275
2.5,-0.4,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.024,0.05350000000000001,0.07750000000000001,33.90376477035184,46.86216096577474,8.128952892835567,-0.029988368208917933,0.029988368208917933,3.484765437223737e-16,0.0,4.112867374906715
2.5,-0.4,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.024,0.05350000000000001,0.07750000000000001,33.903764770351835,46.86216096577471,8.128952892835567,-0.029988368208917916,0.029988368208917916,2.3338639821649967e-16,0.0,4.112867374906773
2.5,-0.4,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.05350000000000001,0.07750000000000001,33.90376477035184,46.86216096577471,8.128952892835567,-0.029988368208917912,0.029988368208917912,4.0446222713928064e-16,0.0,4.11286737490678
2.2,-0.45,0.077,0.177,0.1,-0.006,-0.018000000000000002,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.60675196179654,46.97798509674892,8.518131087451438,-0.029043774943674626,0.029043774943674626,3.8677720774404295e-16,0.0,4.118707082509989
2.2,-0.45,0.077,0.177,0.1,-0.004,-0.016,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.60675196179654,46.97798509674892,8.518131087451437,-0.029043774943674626,0.029043774943674626,4.2511698525986616e-16,0.0,4.118707082509989
2.2,-0.45,0.077,0.177,0.1,-0.002,-0.014,-0.012,-0.024,0.05350000000000001,0.07750000000000001,34.60675196179653,46.9779850967489,8.518131087451437,-0.02904377494367461,0.02904377494367461,4.880464997027347e-16,0.0,4.118707082510007
2.8,-0.35,0.055,0.145,0.09,-0.004,-0.01,-0.006,-0.024,0.061000000000000006,0.085,34.48008446224484,48.132005003029505,7.937413924986175,-0.031170130907883863,0.031170130907883863,2.5863165030442707e-16,0.0,4.132789747833427
2.8,-0.35,0.055,0.145,0.09,-0.002,-0.008,-0.006,-0.024,0.061000000000000006,0.085,34.48008446224484,48.13200500302949,7.937413924986175,-0.031170130907883856,0.031170130907883856,3.7583946109588277e-16,0.0,4.132789747833441
2.8,-0.35,0.055,0.145,0.09,-0.006,-0.012,-0.006,-0.024,0.061000000000000006,0.085,34.48008446224485,48.132005003029505,7.937413924986175,-0.031170130907883856,0.031170130907883856,5.681477600152772e-16,0.0,4.132789747833442
2.5,-0.4,0.055,0.165,0.11,-0.006,-0.01,-0.004,-0.024,0.061000000000000006,0.085,34.85645129117036,47.173478658083894,8.362820061421264,-0.031175426996044735,0.031175426996044735,4.644914445067638e-16,0.0,4.142340787728045
2.5,-0.4,0.055,0.165,0.11,-0.004,-0.008,-0.004,-0.024,0.061000000000000006,0.085,34.85645129117035,47.17347865808388,8.362820061421264,-0.031175426996044704,0.031175426996044704,3.968101745779435e-16,0.0,4.142340787728054
2.5,-0.4,0.055,0.165,0.11,-0.002,-0.006,-0.004,-0.024,0.061000000000000006,0.085,34.85645129117036,47.17347865808387,8.362820061421264,-0.031175426996044715,0.031175426996044715,5.93331221360176e-16,0.0,4.142340787728085
2.5,-0.45,0.066,0.156,0.09,-0.004,-0.012,-0.008,-0.018,0.05950000000000001,0.07750000000000001,34.797408263508444,47.13858711680345,8.443662268671977,-0.029760637248294038,0.029760637248294038,3.6255513144513333e-16,0.0,4.144368907212628
2.5,-0.45,0.066,0.156,0.09,-0.006,-0.014,-0.008,-0.018,0.05950000000000001,0.07750000000000001,34.797408263508444,47.13858711680345,8.443662268671972,-0.029760637248294045,0.029760637248294045,5.589485242836194e-16,0.0,4.144368907212634
2.5,-0.45,0.066,0.156,0.09,-0.002,-0.01,-0.008,-0.018,0.05950000000000001,0.07750000000000001,34.79740826350845,47.13858711680345,8.443662268671975,-0.029760637248294055,0.029760637248294055,6.63636598346957e-16,0.0,4.144368907212645
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.01,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.345341790660804,48.2537879988642,8.638013547092482,-0.030788793073316785,0.030788793073316785,4.2520192089094773e-16,0.0,4.1488464779362975
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.012,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.34534179066081,48.2537879988642,8.638013547092482,-0.030788793073316785,0.030788793073316785,3.487096239907197e-16,0.0,4.148846477936325
2.35,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.014,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.34534179066081,48.25378799886418,8.63801354709248,-0.030788793073316806,0.030788793073316806,5.789300118079808e-16,0.0,4.148846477936332
2.8,-0.4,0.055,0.145,0.09,-0.006,-0.01,-0.004,-0.024,0.061000000000000006,0.085,35.22255314286905,48.33403191879226,8.813289186940828,-0.03411812421559362,0.03411812421559362,3.360262809971534e-16,0.0,4.161123230063266
