N_gen,winding,asym,noise,stable_rank_mean,stable_rank_std,surviving_modes_mean,surviving_modes_std,condition_mean,condition_std,nonorth_mean,nonorth_std,p3_gap_mean,p3_gap_std
7,10,-0.03,0.0,4.748665018922429,0.0,7.0,0.0,5.746877840599791,0.0,0.893657997747938,0.0,1.043298182683223,0.0
7,10,-0.03,0.0001,4.74869379267389,0.00026915859325999904,7.0,0.0,5.746804618370319,0.0010855052349147756,0.8936535796250468,4.221195401163605e-05,1.0432947096368113,6.152652357116358e-05
7,10,-0.03,0.0003,4.748630637363034,0.0007528209457882647,7.0,0.0,5.747408533730386,0.0031711797994803067,0.8936793546397501,0.00011718016045862166,1.0433013669791955,0.00015381319796195777
7,10,-0.03,0.001,4.748645729321055,0.0027128654932218103,7.0,0.0,5.747845427990841,0.010448923440295835,0.8936915618949672,0.00039811646671831065,1.0432894151671215,0.0004128391656035784
7,10,-0.03,0.003,4.7480101615429655,0.007051754022129757,7.0,0.0,5.7515992196495755,0.027679803384710804,0.8938898483296374,0.0011119659533532715,1.0430809978192037,0.0015028983752515372
7,10,-0.03,0.01,4.74288349830538,0.02434194187616388,7.0,0.0,5.765745693484888,0.09764506368495432,0.8943712446017598,0.0038503325495410604,1.0438271263875116,0.005489000655380593
7,10,0.0,0.0,4.802738619369412,0.0,7.0,0.0,5.649823680276179,0.0,0.8877400197461238,0.0,1.0476248125868304,0.0
7,10,0.0,0.0001,4.802770180924061,0.00020624161695552152,7.0,0.0,5.650041082577123,0.0009118726883483362,0.8877464356112006,3.698115394758879e-05,1.0476215053950089,3.674730555186719e-05
7,10,0.0,0.0003,4.802729911882367,0.00084899767644263,7.0,0.0,5.650668816553262,0.0026405110527475736,0.8877722702346666,0.00010887387926939401,1.0475910497564773,0.00017072185548993584
7,10,0.0,0.001,4.803155844068664,0.0025185617028212824,7.0,0.0,5.651266594979528,0.008280832748296265,0.8877648244144872,0.00029295408021508355,1.047567265581336,0.0004951197066261771
7,10,0.0,0.003,4.803321973508902,0.00872029287292908,7.0,0.0,5.649369855577712,0.023217719704390908,0.8877971449485539,0.0008373861312193714,1.0476141052759829,0.0010599911087852956
7,10,0.0,0.01,4.8031794846189,0.025572487593452986,7.0,0.0,5.633782759861124,0.09310218215726117,0.8872587195398568,0.003846787883035103,1.0470299297064196,0.004589093965345242
7,10,0.03,0.0,4.786204165175608,0.0,7.0,0.0,5.5990350038367,0.0,0.8853493077856853,0.0,1.0458134105018368,0.0
7,10,0.03,0.0001,4.786215232699265,0.00022925413704213575,7.0,0.0,5.598937292330943,0.0010382511728436415,0.8853463061528626,4.07505559453388e-05,1.0458122992509034,4.449358764113606e-05
7,10,0.03,0.0003,4.7861691073143735,0.0008138347470637298,7.0,0.0,5.598766484645784,0.003254107400644008,0.8853481359836808,0.00012583685437205029,1.0458440012877688,0.00014390607214021165
7,10,0.03,0.001,4.786584654104729,0.0029041115215473153,7.0,0.0,5.598676472199355,0.009441753502990929,0.8853484739644145,0.00037208914633652946,1.045744525464211,0.0004753280885219812
7,10,0.03,0.003,4.785636014092631,0.007235924258604572,7.0,0.0,5.6024652131138435,0.03141165671529604,0.8856556229673771,0.001277975896145795,1.0459081402071402,0.0012486203253510367
7,10,0.03,0.01,4.780601642466872,0.020556310334935924,7.0,0.0,5.579371603918811,0.09412057292483698,0.8850888550580838,0.0036935713125181673,1.0466769926212771,0.003491470670791655
7,10,0.07,0.0,4.679433206868905,0.0,7.0,0.0,5.587602261580803,0.0,0.8878701831465309,0.0,1.056295207821672,0.0
7,10,0.07,0.0001,4.679418819769378,0.00018057667167648475,7.0,0.0,5.587808008193248,0.0007837301663846015,0.8878800882100861,3.334882277970352e-05,1.0563042456724596,4.8881589559410055e-05
7,10,0.07,0.0003,4.679517333464252,0.0007152248869870159,7.0,0.0,5.587428321020077,0.0031850430308199736,0.8878539767209166,0.00012195486698424718,1.0562841606672841,0.0001486427018248574
7,10,0.07,0.001,4.6794495565213285,0.0022696398725233946,7.0,0.0,5.588064886706772,0.008509351892476815,0.8878925933315756,0.0003592658943101084,1.0562448357116225,0.00048814898480967423
7,10,0.07,0.003,4.679814428279288,0.007335552084417645,7.0,0.0,5.589090499257507,0.02651683908323823,0.887844361114292,0.0010443179885325548,1.056020183232933,0.0014717299385718652
7,10,0.07,0.01,4.674608293663427,0.0258569793263177,7.0,0.0,5.586051456771659,0.08609440988178141,0.8881198081181744,0.003397755751769284,1.0566027333007453,0.0051987289591947
7,10,0.1,0.0,4.568360291770008,0.0,7.0,0.0,5.603382630399723,0.0,0.8941309354494693,1.1102230246251565e-16,1.076603367324805,0.0
7,10,0.1,0.0001,4.568302308758457,0.0002318406276161238,7.0,0.0,5.603465281292728,0.0010550341899268352,0.8941356705298127,4.049136411536954e-05,1.076603626457901,4.557877419495081e-05
7,10,0.1,0.0003,4.568308184183134,0.0006973064359902699,7.0,0.0,5.60336692281992,0.00239961712012288,0.8941156125221689,8.601174228393067e-05,1.0766034358661742,0.00015000204517141784
7,10,0.1,0.001,4.567833107021474,0.001931084917775372,7.0,0.0,5.603030568083093,0.009609891297633415,0.8941613960103114,0.0004240119892926539,1.0767712036141746,0.0005990630096938801
7,10,0.1,0.003,4.567603180745271,0.0067979541274683425,7.0,0.0,5.6021049685727276,0.02725765363597798,0.8940069837067662,0.0010633292299516628,1.0766709498060265,0.0014098669130084554
7,10,0.1,0.01,4.563583481388788,0.024237481874908585,7.0,0.0,5.624882479865304,0.09823211550423548,0.8947652063631262,0.003979756273090484,1.0765928903037754,0.0059324499345392865
7,12,-0.1,0.0,5.558473342813533,0.0,7.0,0.0,1.2961410767607,0.0,0.2337101432310355,2.7755575615628914e-17,1.0563389594640193,0.0
7,12,-0.1,0.0001,5.558472538495771,0.00034610226186903995,7.0,0.0,1.2961413062715386,8.771758296420283e-05,0.23370952990230842,4.8691846052473447e-05,1.0563347817098887,5.667535963339912e-05
7,12,-0.1,0.0003,5.558536249735119,0.0009917380452191802,7.0,0.0,1.2961158301744025,0.0001947132997425237,0.23368863038305038,0.00010607088953771597,1.0563538332754356,0.00014534561070606182
7,12,-0.1,0.001,5.558626999739609,0.003471961089919463,7.0,0.0,1.296161400631473,0.0008113878149365123,0.23373438542339775,0.00039621352552226006,1.0562539029118105,0.0005553864640906136
7,12,-0.1,0.003,5.554497185472549,0.010150692602344167,7.0,0.0,1.2965840012898382,0.0022815509942992794,0.23395055202205403,0.0013698140066800795,1.0565844700789417,0.0018378304913654346
7,12,-0.1,0.01,5.542466845694255,0.032553344123736005,7.0,0.0,1.2988446138028689,0.00621912629805274,0.23502124211630707,0.0031904587272782834,1.0567842228435362,0.006032650643469925
7,12,-0.07,0.0,5.735614004773884,0.0,7.0,0.0,1.256748856266263,0.0,0.20662390789896173,0.0,1.037020459300874,0.0
7,12,-0.07,0.0001,5.735714594914976,0.0003224165834794819,7.0,0.0,1.256729135305498,5.507226884052975e-05,0.20662186806780417,2.9903264889016844e-05,1.0370234887976937,5.6167643359649314e-05
7,12,-0.07,0.0003,5.735465035241141,0.0011874299288155948,7.0,0.0,1.2568099006775701,0.00022189998200302445,0.20667711107898334,0.00010767433014013832,1.0370580160019844,0.00016575027830196903
7,12,-0.07,0.001,5.73592816571333,0.0034836832865766374,7.0,0.0,1.2568419671987563,0.0006694473741487258,0.20663179021686898,0.0003642354570240005,1.0368400867142171,0.00047892004601498574
7,12,-0.07,0.003,5.732621764525321,0.012335317795408543,7.0,0.0,1.257428156196165,0.0020587499598534076,0.20698948848799645,0.0010284539402004597,1.0366002037787396,0.0014059714075624534
7,12,-0.07,0.01,5.722639965165461,0.025101372219190562,7.0,0.0,1.2604695266303785,0.005510426684160981,0.2087419408491921,0.0036660457760531143,1.0360563143510213,0.005958072202232448
7,12,-0.03,0.0,5.731135920469443,0.0,7.0,0.0,1.2385839083154386,0.0,0.18671795527993218,0.0,1.0119601838355885,0.0
7,12,-0.03,0.0001,5.731181049355087,0.0003522027484709577,7.0,0.0,1.2385880756884302,6.758228805614336e-05,0.1867254857052838,3.803021481383763e-05,1.011965346503107,6.0289266880804055e-05
7,12,-0.03,0.0003,5.731265816741084,0.001279405351018814,7.0,0.0,1.2385705559841564,0.00021319749149255516,0.18671611220798154,0.00012180942334631194,1.011957627492087,0.00016662214290756678
7,12,-0.03,0.001,5.7313096807863975,0.0028477172409948396,7.0,0.0,1.238726595417526,0.0005604271353012243,0.18670452658094444,0.00034329521174465645,1.0121174620405238,0.0005384514637097425
7,12,-0.03,0.003,5.728383328141625,0.009127610468424117,7.0,0.0,1.238963893255517,0.0019661193458333347,0.18681224759219547,0.001177132237496005,1.0119256738508624,0.0018798168995012886
7,12,-0.03,0.01,5.721289518511766,0.03241403850047615,7.0,0.0,1.2414699622796852,0.006307493312248219,0.1889569161765159,0.0037778156946201586,1.0136600032295702,0.004586474417601246
7,12,0.0,0.0,5.653992707390624,0.0,7.0,0.0,1.2457608224165608,0.0,0.18781456751219314,0.0,1.0077077698277876,0.0
7,12,0.0,0.0001,5.653985966804612,0.00038025261451264886,7.0,0.0,1.245769627002408,7.897560162414722e-05,0.18781926038964714,4.172816755471557e-05,1.0076789721521997,5.225218823137252e-05
7,12,0.0,0.0003,5.653544110220908,0.000979955957976684,7.0,0.0,1.2458597671718112,0.00016654118165430767,0.1878529617106954,9.427208400301076e-05,1.007596460851568,0.00013744191573135476
7,12,0.0,0.001,5.653107142710605,0.0033618799564207103,7.0,0.0,1.2459286503516764,0.0006862181513540355,0.18789334664540971,0.00036502058716564745,1.0073057858302443,0.0004946069209964577
7,12,0.0,0.003,5.650159600567307,0.008907234510612273,7.0,0.0,1.2468743427381166,0.0021494254674187165,0.18850340708736796,0.0010385550687260162,1.0068920870736238,0.001250907271652599
7,12,0.0,0.01,5.6466153293004435,0.0406869415946127,7.0,0.0,1.2478723703669867,0.008013405133678283,0.18911521723915875,0.004219431413897178,1.0087745407289084,0.003311478885404515
7,12,0.03,0.0,5.557220468343596,0.0,7.0,0.0,1.2743134240750322,0.0,0.20310766358986862,2.7755575615628914e-17,1.0167715020627544,0.0
7,12,0.03,0.0001,5.557269093390838,0.0003667430086788543,7.0,0.0,1.2743037852137258,6.75663946531863e-05,0.20310043562774074,4.0199683192925165e-05,1.0167680115276783,6.365593394048655e-05
7,12,0.03,0.0003,5.557180218076583,0.0008378150521960466,7.0,0.0,1.2743228164508351,0.00016608745066058297,0.20313452658711909,9.6490002652525e-05,1.016798385790451,0.00016054861224678227
7,12,0.03,0.001,5.556606170123042,0.0037481952684301494,7.0,0.0,1.2744404896680703,0.0008280467014694061,0.20323131566972955,0.0003929738516241074,1.016712826804471,0.0005105594361230676
7,12,0.03,0.003,5.557053507216944,0.010197005377299277,7.0,0.0,1.2744814870451164,0.0020585814070235896,0.20338404000915622,0.0009317876672734223,1.017031784723232,0.0012775976911307643
7,12,0.03,0.01,5.554187982138314,0.029593773208146795,7.0,0.0,1.275962173993756,0.007008852888222162,0.20395291903626944,0.0038675224475129793,1.0173790401694394,0.004799509179233413
7,12,0.07,0.0,5.4142896493188415,0.0,7.0,0.0,1.338296705701478,0.0,0.24112273798370434,0.0,1.0291347988361397,0.0
7,12,0.07,0.0001,5.414257949532359,0.0002836026353585076,7.0,0.0,1.338288830702372,7.404170054525304e-05,0.24112278251088184,3.630681257283625e-05,1.0291468952232314,5.4121816573375804e-05
7,12,0.07,0.0003,5.413974440480826,0.0010592733923366808,7.0,0.0,1.3383587298432453,0.0002165858878134991,0.24116438300336643,0.0001214280269462774,1.0291345805406815,0.00020245810728931898
7,12,0.07,0.001,5.414214159940694,0.003297054450970604,7.0,0.0,1.3382777910263344,0.0007177980512528581,0.24108173624639173,0.00037524160546050195,1.0291729586768819,0.0005714205177194877
7,12,0.07,0.003,5.41209354406443,0.00800175728484926,7.0,0.0,1.3386412878751548,0.0020083379789787685,0.24136347723861293,0.0010800025580485952,1.029278028578977,0.0015271804195035141
7,12,0.07,0.01,5.405935446499198,0.03342965391755851,7.0,0.0,1.3419570738358138,0.0072183854562382875,0.24327240385034835,0.0037339779446508804,1.0288896804595562,0.004826831489261298
7,12,0.1,0.0,5.303281814759245,0.0,7.0,0.0,1.399959682900683,0.0,0.27867751889446574,0.0,1.0330215668215295,0.0
7,12,0.1,0.0001,5.303351665296544,0.0003400779836139648,7.0,0.0,1.3999498579498084,7.550043093626904e-05,0.2786735192073098,3.703952067977192e-05,1.0330189384689106,5.352547629366824e-05
7,12,0.1,0.0003,5.30332334102957,0.0008784658638700181,7.0,0.0,1.3999845988550081,0.00021906024695674111,0.27870539016573026,0.00011001388837273417,1.0330118738158642,0.0001717460576137774
7,12,0.1,0.001,5.302943507233494,0.0032258881607341327,7.0,0.0,1.399972387319472,0.00080105779010159,0.278683015429615,0.0003665042227909369,1.0328916659274914,0.0005584643855906985
7,12,0.1,0.003,5.303557831186377,0.009872021075854867,7.0,0.0,1.4001148056690293,0.0024349762724345638,0.27878725956276745,0.0010145793099722454,1.03270789083123,0.0016782610345672322
7,12,0.1,0.01,5.296904580410751,0.028996924848976407,7.0,0.0,1.4024489608722888,0.00664849520268366,0.2797248806243594,0.00339260321690324,1.0347535242550632,0.005806873968503626
8,-12,-0.1,0.0,6.154440023420666,0.0,8.0,0.0,1.329865749361696,0.0,0.2629080650096455,0.0,1.0381332132411234,0.0
8,-12,-0.1,0.0001,6.154487803271955,0.00033546592672597435,8.0,0.0,1.3298624900277427,6.384919145644234e-05,0.26290796644949804,2.9952004218869276e-05,1.0381435983393987,5.2813683829546066e-05
8,-12,-0.1,0.0003,6.15434941313367,0.0010053973133195616,8.0,0.0,1.3298595784254452,0.00022685465475126391,0.262896310740454,0.00012115759198561985,1.0381061478532314,0.00013832487766304074
8,-12,-0.1,0.001,6.15424664993962,0.0031594251032555365,8.0,0.0,1.3300042818463915,0.0006464235801446303,0.2630193047502608,0.0003385398846614165,1.0381764559956488,0.0004764350339983402
8,-12,-0.1,0.003,6.152576001525972,0.011398843906741406,8.0,0.0,1.3305238677706495,0.002334160588100343,0.2630878924657246,0.0010796718663798688,1.0381506925738815,0.0013965534963567808
8,-12,-0.1,0.01,6.148605260627302,0.03439012145181308,8.0,0.0,1.3318764487339583,0.006804791977533774,0.26386983122481833,0.0033166027573509524,1.0381856251963566,0.004786949901309944
8,-12,-0.07,0.0,6.352621587991649,0.0,8.0,0.0,1.2914134497865764,0.0,0.23511832233768398,0.0,1.0415416807868652,0.0
8,-12,-0.07,0.0001,6.352757021403461,0.0002880333124907773,8.0,0.0,1.2913927433049044,5.180893043481425e-05,0.23510821970497958,2.728009727735864e-05,1.041536869257007,4.6954600483842735e-05
8,-12,-0.07,0.0003,6.353043627467936,0.0011486614701737914,8.0,0.0,1.291393698632993,0.00021361583144732026,0.23511305184756398,0.00011089230299407533,1.0415381494478908,0.00017390446007591425
8,-12,-0.07,0.001,6.351911018954594,0.0033837513016851607,8.0,0.0,1.291339790309161,0.0006464328706272274,0.2351623055569564,0.0004280362313281772,1.0415360195623848,0.00048040982791971537
8,-12,-0.07,0.003,6.350608861091668,0.009268222987472024,8.0,0.0,1.2919968666657546,0.0019486419298254246,0.23529880727067692,0.0010098904253605869,1.0417830827483574,0.0010577499311381587
8,-12,-0.07,0.01,6.345295669994836,0.029218360090346666,8.0,0.0,1.2939578558436775,0.005165434856415457,0.23726598326739837,0.0034349865434288,1.0433739354403708,0.005811223872142542
8,-12,-0.03,0.0,6.3538935325225046,0.0,8.0,0.0,1.276469511516137,0.0,0.2152599807640701,0.0,1.0414363433079112,0.0
8,-12,-0.03,0.0001,6.353930290031915,0.00041443227485789394,8.0,0.0,1.2764649461001778,7.126367657529922e-05,0.2152619977217019,4.2617021519739084e-05,1.0414428180794686,5.295395110134605e-05
8,-12,-0.03,0.0003,6.353953349320096,0.0012225095645313421,8.0,0.0,1.27649113752232,0.0001871385465109699,0.2152558236097512,9.844307346417929e-05,1.041413078198142,0.0001872498630982894
8,-12,-0.03,0.001,6.352871933823829,0.003373672532675916,8.0,0.0,1.2766804489236245,0.0006667728290265432,0.21535720094673438,0.00037714577805738784,1.0413656835435485,0.0004777747325651178
8,-12,-0.03,0.003,6.3562083741158535,0.009945306264672148,8.0,0.0,1.2761948999861705,0.0020310487740706137,0.21522356993266528,0.001023956993463473,1.0413071342451368,0.0014416719274017468
8,-12,-0.03,0.01,6.341249313341864,0.03219192577061132,8.0,0.0,1.279279420163229,0.006256800596098742,0.21693801867827886,0.0038920667365171034,1.039724446378127,0.004151476443710027
8,-12,0.0,0.0,6.258394044187374,0.0,8.0,0.0,1.2875668392046495,0.0,0.2168695822217957,2.7755575615628914e-17,1.0359056322042497,0.0
8,-12,0.0,0.0001,6.258302931226981,0.0003090475132484596,8.0,0.0,1.2875773917562525,6.244476345394798e-05,0.21687144975990819,3.4327922917327426e-05,1.0359064839284604,5.232427681169019e-05
8,-12,0.0,0.0003,6.258565942694114,0.001045886932404009,8.0,0.0,1.2875510930698855,0.00014939791513778294,0.21686862547585917,0.00010575606655089967,1.035903107904505,0.0001901925106531763
8,-12,0.0,0.001,6.25831982396845,0.003065017188014363,8.0,0.0,1.2875152698628969,0.0005783739121247343,0.21685027824528894,0.0003657469923622687,1.0359086823500576,0.0005353673876701622
8,-12,0.0,0.003,6.2577207781763375,0.010311838433650548,8.0,0.0,1.2879703631020296,0.0016677374554675787,0.21719228081364336,0.0010176642338772033,1.0356520104742375,0.001753067553587129
8,-12,0.0,0.01,6.250549837756315,0.036602413834269945,8.0,0.0,1.290583352824933,0.0060136437825955265,0.21862083358522058,0.003273058145340346,1.0356813094131634,0.004471667416278316
8,-12,0.03,0.0,6.141719297058618,0.0,8.0,0.0,1.3168105854547543,0.0,0.23300281536778397,0.0,1.0284382050833856,0.0
8,-12,0.03,0.0001,6.141784450129099,0.00036318379886148325,8.0,0.0,1.316788941227406,7.064007118995091e-05,0.2329995120313056,3.389728626612262e-05,1.0284407413412784,4.28174663245859e-05
8,-12,0.03,0.0003,6.141988235037064,0.0009842528656547386,8.0,0.0,1.3167633967477093,0.0001792609018287741,0.232971998766748,0.00010617628693496543,1.0284396356740602,0.000161989538197965
8,-12,0.03,0.001,6.141346043958164,0.0033075461063444096,8.0,0.0,1.3167978419693203,0.00046831321296551625,0.23300120581102496,0.0002949507912201443,1.0284352206705805,0.0004767574634651132
8,-12,0.03,0.003,6.141283696843583,0.012682941969950092,8.0,0.0,1.3168163347801294,0.0025017824071874753,0.2330598633774501,0.0011785562273070244,1.0286440011079614,0.0015176756489434617
8,-12,0.03,0.01,6.1397450198616745,0.03539862990884522,8.0,0.0,1.3183000512281766,0.006580701381797455,0.23400688116141496,0.0037974020162395076,1.0287895121830009,0.004986549790909301
8,-12,0.07,0.0,5.977232417539218,0.0,8.0,0.0,1.3791324437489694,0.0,0.27291013180369283,0.0,1.0184496843833872,0.0
8,-12,0.07,0.0001,5.9771800864382705,0.0002950772562994206,8.0,0.0,1.3791491214680813,6.992554953685312e-05,0.2729192516532777,3.162343814240386e-05,1.0184451294732364,5.315638502257623e-05
8,-12,0.07,0.0003,5.977219941561481,0.0010252178442008444,8.0,0.0,1.379130537456814,0.0001843084370532366,0.2729058993501196,0.0001039242447788339,1.0184711421173844,0.00015079626504572937
8,-12,0.07,0.001,5.976421844111597,0.0024979408196101056,8.0,0.0,1.3792113157884984,0.0006067519279798196,0.27295234422779685,0.00026250840584383613,1.0185687111459805,0.00043602081278236394
8,-12,0.07,0.003,5.978553503928256,0.010004906956664528,8.0,0.0,1.3793425431503865,0.0022215523556963924,0.27321034805617234,0.0010894711479822754,1.0185076962069561,0.0013707428972450323
8,-12,0.07,0.01,5.970829374387089,0.03513975105461398,8.0,0.0,1.3809397713755218,0.006844689997304864,0.2739001173751915,0.003728931583651974,1.0194364178214617,0.0036844049979713436
8,-12,0.1,0.0,5.854119237329833,0.0,8.0,0.0,1.4391823286198266,0.0,0.3125821458519024,0.0,1.0137602491248725,0.0
8,-12,0.1,0.0001,5.85414260884437,0.00032109334799710194,8.0,0.0,1.4391923636485013,7.235133523315603e-05,0.31258675567189076,3.318067953087829e-05,1.013758763190404,5.139670523295387e-05
8,-12,0.1,0.0003,5.8541927768256246,0.0009702367244679834,8.0,0.0,1.4391883099301197,0.00021124474277395538,0.3125824628162198,0.00011684188051153772,1.0137636552680596,0.00013025948917770632
8,-12,0.1,0.001,5.853293183966899,0.0029019271958974848,8.0,0.0,1.4391488383364663,0.0006591154175716463,0.3126004954080129,0.00034873433857586647,1.0137541442038092,0.00046061584967453445
8,-12,0.1,0.003,5.856939460148089,0.008903046972711517,8.0,0.0,1.4387174159425222,0.002433899349347929,0.3124680709557584,0.0011578538184527467,1.0139119783786814,0.00144628837212294
8,-12,0.1,0.01,5.841826903626848,0.029940502564070007,8.0,0.0,1.4418380715176986,0.005973923980076407,0.3140905996755488,0.003333690734254143,1.014202002693014,0.005631081119033031
8,-10,-0.1,0.0,5.00604049908767,0.0,8.0,0.0,8.051563868601093,0.0,1.0056884393673542,0.0,1.0566344173445836,0.0
8,-10,-0.1,0.0001,5.006010249570506,0.00022809160047039645,8.0,0.0,8.051172827708712,0.001586712701648852,1.0056824367760633,3.606037070859725e-05,1.0566385144485337,4.832096551995124e-05
8,-10,-0.1,0.0003,5.0062156786871075,0.0006318198249720245,8.0,0.0,8.049653393418243,0.004623793170723271,1.005655518911661,0.00010293231876343775,1.0566367936377705,0.00016077506377274651
8,-10,-0.1,0.001,5.00653637718062,0.0021656005367400037,8.0,0.0,8.046998322209669,0.015556322863427043,1.0055949132278137,0.0003205381128170527,1.056721932441899,0.0003853916048953118
8,-10,-0.1,0.003,5.006828256539409,0.007243415659120141,8.0,0.0,8.046112925897937,0.044871649705804775,1.0055586963065402,0.0010244818673619256,1.056882801061106,0.0013463620726833006
8,-10,-0.1,0.01,4.998465771999029,0.023710115680626493,8.0,0.0,8.081545143384494,0.139318404073313,1.006434228565156,0.0029337383139851785,1.0563842037418387,0.004899287227254018
8,-10,-0.07,0.0,5.216258105701953,0.0,8.0,0.0,7.784652796891299,8.881784197001252e-16,0.9912672668527861,0.0,1.0469540120145886,0.0
8,-10,-0.07,0.0001,5.216243420765553,0.0002597498055838928,8.0,0.0,7.784697566260678,0.001444936472891799,0.9912679649763485,3.2145184911568396e-05,1.0469453877771764,4.169574280400382e-05
8,-10,-0.07,0.0003,5.216265368733916,0.0006083262056476726,8.0,0.0,7.7836957187086595,0.0054166564167247785,0.9912529337769934,0.00012307121630179764,1.0469556362856065,0.00014011982552737928
8,-10,-0.07,0.001,5.215458091594222,0.0024296738965715434,8.0,0.0,7.784307773678307,0.014668886559041623,0.9912886539505177,0.00037702423469860577,1.046809014186658,0.0005579528901714351
8,-10,-0.07,0.003,5.219934965503988,0.006663470758576691,8.0,0.0,7.777347863482538,0.03383024045987751,0.9910930521149768,0.000714982742110324,1.0470805194473751,0.0011425152929667457
8,-10,-0.07,0.01,5.205642116476165,0.02230173737781206,8.0,0.0,7.778701128058225,0.14316251704931035,0.9910947721317391,0.0030773880553254768,1.047280587955553,0.004263906515014867
8,-10,-0.03,0.0,5.439330823183165,0.0,8.0,0.0,7.497562765709146,8.881784197001252e-16,0.9772007936921746,1.1102230246251565e-16,1.03920026964451,0.0
8,-10,-0.03,0.0001,5.439398228921056,0.00021072429471546205,8.0,0.0,7.497554150846348,0.0014062623813271167,0.9772034848663335,3.385810541763207e-05,1.0392066861119051,4.1739378642314105e-05
8,-10,-0.03,0.0003,5.439414875380415,0.0007218820509067027,8.0,0.0,7.497355967383124,0.00464687538782714,0.9772065387778422,0.00011435005083717353,1.0392045374674546,0.00011084022780292202
8,-10,-0.03,0.001,5.439059764499331,0.002989073268363004,8.0,0.0,7.497274504082233,0.017385550393872306,0.9771995025651037,0.0003889559441298527,1.0393185860972503,0.00041482583850529136
8,-10,-0.03,0.003,5.439542367361258,0.008204752921691934,8.0,0.0,7.492087787001742,0.03824616574792196,0.9771303877016508,0.00088069876395968,1.039126960660972,0.0010692102574031699
8,-10,-0.03,0.01,5.435520789067662,0.023253265736734426,8.0,0.0,7.510650467195089,0.1494046406463846,0.9778461475007315,0.0031729967217436713,1.0397015484010337,0.004601122560048449
8,-10,0.0,0.0,5.5119493498389724,0.0,8.0,0.0,7.360859565716095,0.0,0.970830824015219,0.0,1.0312222131968596,0.0
8,-10,0.0,0.0001,5.51196261068319,0.00023863673113199652,8.0,0.0,7.361041535984761,0.0011754057188859454,0.9708346898470429,2.798335281369582e-05,1.0312194719693537,3.673912276450467e-05
8,-10,0.0,0.0003,5.511895199575079,0.000935306668379341,8.0,0.0,7.361179051178726,0.004922758724277022,0.9708426391337344,0.00011795772199924686,1.0312170319654304,0.00011848187551787355
8,-10,0.0,0.001,5.511950953595242,0.0022470655761662106,8.0,0.0,7.3635493291959815,0.017278206117905457,0.9709342955700645,0.0003685505899937593,1.031147846826903,0.0004116728833974783
8,-10,0.0,0.003,5.512727254512491,0.008840138294481345,8.0,0.0,7.356519842339931,0.03698010294668592,0.970771705102724,0.0009022754867679579,1.0315993025648376,0.001514355789244842
8,-10,0.0,0.01,5.513458687245355,0.023617558825616936,8.0,0.0,7.357324761077787,0.14656608549476519,0.9707332755520269,0.0035418196188900133,1.031998551367915,0.004315254570571919
8,-10,0.03,0.0,5.484812317088361,0.0,8.0,0.0,7.297396588743,0.0,0.9682618908320857,0.0,1.034391738839593,0.0
8,-10,0.03,0.0001,5.484909624291548,0.00030285451066141634,8.0,0.0,7.29716744985077,0.00150387111098493,0.9682595949614093,3.475917079060935e-05,1.0343758297372982,4.446821121356692e-05
8,-10,0.03,0.0003,5.484924040888631,0.0008299085382933507,8.0,0.0,7.298110941090959,0.004206461247686381,0.9682728489987321,0.00010321762073530843,1.0343877005754707,0.00013479163101532424
8,-10,0.03,0.001,5.484713883579375,0.002189007966048765,8.0,0.0,7.296057942011954,0.014580654426711082,0.9682564176827961,0.0003804262870294269,1.0345190179953974,0.00047363205840459006
8,-10,0.03,0.003,5.482722113690646,0.009016211519961036,8.0,0.0,7.296058141287863,0.046076825380014536,0.9682485842628665,0.0010237350680212635,1.0345490227667653,0.0014720007984531933
8,-10,0.03,0.01,5.485182378981345,0.026535365329167955,8.0,0.0,7.33578389452943,0.1303426098641321,0.9692567561532845,0.0028819684306801373,1.0348554054688108,0.004163410700944616
8,-10,0.07,0.0,5.350144883820562,0.0,8.0,0.0,7.287544361003495,0.0,0.9709881834616407,0.0,1.0556340363520582,0.0
8,-10,0.07,0.0001,5.350092744798282,0.000276113857240908,8.0,0.0,7.2875760089365,0.001298124607091073,0.970992791932596,3.320888731995564e-05,1.0556336399748916,4.583161713949242e-05
8,-10,0.07,0.0003,5.350010130209189,0.0007562885533706731,8.0,0.0,7.287873384429386,0.0037277652207023896,0.9709889193054011,0.00010401092962530583,1.0556687113827148,0.00013220161545436675
8,-10,0.07,0.001,5.350147717208913,0.002650624310936907,8.0,0.0,7.289255429124447,0.014121747017012059,0.9710371588675161,0.00030706261438706285,1.0556557461835077,0.0004367047810872753
8,-10,0.07,0.003,5.348878315406084,0.007974493937285033,8.0,0.0,7.288208803639407,0.04088166505110371,0.9710848773171581,0.0010114369573780144,1.0556219179341808,0.0009060037367665411
8,-10,0.07,0.01,5.346176470041648,0.021917559993813434,8.0,0.0,7.308179060393823,0.13023812371241852,0.9714042255078097,0.0028147137160081806,1.0548077962338536,0.0039841302894536475
8,-10,0.1,0.0,5.219261717287796,0.0,8.0,0.0,7.308555811281832,0.0,0.9777432338633222,0.0,1.071489631544331,0.0
8,-10,0.1,0.0001,5.219212475576091,0.00026206189773531047,8.0,0.0,7.308565926853857,0.0015727732810534973,0.9777466290503692,3.689045764318409e-05,1.0714886123387415,5.076340330171154e-05
