Nmodes,spread,skew,penalty,cond,entropy,cp,unitarity_residual,fragility,collapse,survival_cost,viability
2,2.5,0.4,0.4052631578947369,1.2741922736663007,2.143006554304476,0.04347104334064704,5.162835502930473e-16,5.433108254179724e-17,False,-0.927814216806433,13.853143316579219
4,2.5,0.10000000000000009,0.1,5.972982400148994,2.8383768532572384,0.029434130982450957,1.052529799167626e-15,8.169644047606767e-16,False,-0.9263163996321175,13.571540953580826
4,2.5,0.5,0.1,5.629996878527271,2.842237819485372,0.029057398281308076,9.013887592422956e-16,6.764996137920143e-16,False,-0.9260826222781238,13.528618449678103
2,2.5,0.0,0.25263157894736843,1.3513202807087374,2.204796543976033,0.040653002435193576,3.394034248481614e-16,4.4379813060648514e-17,False,-0.9246954858863622,13.279416403788971
2,2.5,-0.19999999999999996,0.1,1.445029750903549,2.2417416249422835,0.03802196435051808,6.606176847452297e-16,1.0561743394863261e-16,False,-0.9246673708778419,13.274460371991227
2,2.5,0.20000000000000007,0.4052631578947369,1.2935226176196677,2.1727033198172236,0.04257043642505268,7.950410101044416e-16,8.886493523764902e-17,False,-0.9235822990990277,13.085973383259377
2,2.2733333333333334,0.4,0.25263157894736843,1.228213099125612,2.1420234480098768,0.04101675368084214,9.656786624298476e-16,8.62097312552851e-17,False,-0.9231200367299116,13.0072902934004
5,2.5,0.30000000000000004,0.1,12.217687368172053,2.8821090470363977,0.031029547128999725,1.7477267255820355e-15,1.899759739713608e-15,False,-0.9221238322480464,12.840898940804825
2,2.2733333333333334,0.10000000000000009,0.1,1.2640227458205378,2.1832843830252107,0.03862688502283083,2.4276213934271013e-16,2.4702234555217102e-17,False,-0.9219144570792558,12.806467914489456
5,2.3866666666666667,0.4,0.1,13.865094861085362,2.8758036306636443,0.031707017096361936,2.0755315994490526e-15,2.3700969494386207e-15,False,-0.92182879410502,12.792434100907464
2,2.5,0.5,0.4052631578947369,1.2796285332832744,2.1290677818234984,0.043239675290873504,5.255267395909837e-16,5.627546095498185e-17,False,-0.9212665326250518,12.70107913878291
2,2.3866666666666667,0.10000000000000009,0.25263157894736843,1.2918632135954933,2.18590338387063,0.040271062430927505,4.564927381489205e-16,5.0769539070978394e-17,False,-0.9210896622752502,12.672610824302124
