winding,asym,noise,theta12,theta23,theta13,J,absJ,unitarity_defect,gap34,loss
-6,0.04000000000000001,0.003,2.4030441764889955e-14,4.804055672489098e-15,1.7173288392376435e-14,5.473822126268817e-48,5.473822126268817e-48,1.491672493697311e-15,3.009476039504889,3610.6688999999974
-6,0.04999999999999999,0.0,7.92473041182836e-15,9.770565052548857e-15,7.027241237288505e-15,-2.7369110631344083e-48,2.7369110631344083e-48,2.859926214048246e-16,3.0032212566129552,3610.6688999999988
-6,0.04999999999999999,0.0001,7.655414936540939e-15,2.169958049933994e-15,1.5906999714168102e-15,0.0,0.0,6.838881532141292e-17,3.0033335252693427,3610.6688999999997
-6,0.04999999999999999,0.0003,1.5642518371670056e-14,6.0991826381510475e-15,1.2730712348866984e-14,-5.473822126268817e-48,5.473822126268817e-48,1.0187641861570464e-15,3.0023622961257943,3610.6688999999983
-6,0.04999999999999999,0.001,1.3849630367549171e-14,6.972712025384398e-16,2.2057934177092195e-14,0.0,0.0,6.969047824158668e-16,3.002096326549982,3610.6688999999988
-6,0.04999999999999999,0.003,7.147541649820693e-15,9.452248805379947e-15,1.8768549053149268e-14,1.3684555315672042e-48,1.3684555315672042e-48,1.0887234315050242e-15,3.0066845689224784,3610.6688999999983
-6,0.06,0.0,1.3276189191956269e-14,1.1983862015465885e-15,4.770613564186961e-15,-1.3684555315672042e-48,1.3684555315672042e-48,4.987989818641984e-16,2.995638201221282,3610.668899999999
-6,0.06,0.0001,3.564185736176882e-14,4.869886600096602e-15,6.300118842546064e-15,0.0,0.0,6.50180005520972e-16,2.9957469762806523,3610.668899999997
-6,0.06,0.0003,1.328659702711146e-14,8.643624964614873e-15,6.678583622704713e-15,-2.0526832973508063e-48,2.0526832973508063e-48,4.592026003473968e-16,2.9947599853569415,3610.6688999999983
-6,0.06,0.001,2.7108704689398164e-15,1.5672535846575363e-14,6.442652647007282e-15,-6.842277657836021e-49,6.842277657836021e-49,1.013114053206935e-15,2.9932943311615516,3610.6688999999988
-6,0.06,0.003,7.938089496273092e-15,2.6542999974075823e-15,1.0138188139688582e-14,5.473822126268817e-48,5.473822126268817e-48,1.0343345681008307e-15,2.996726603731266,3610.6688999999997
-6,0.07,0.0,5.569528249157069e-15,6.7188863347010324e-15,1.0225669749389906e-14,-1.3684555315672042e-48,1.3684555315672042e-48,1.0581128882194903e-15,2.9869422058545037,3610.6688999999988
-6,0.07,0.0001,9.877824814967875e-15,4.0574210795370966e-15,4.3633109251531785e-14,0.0,0.0,1.0205385172740145e-15,2.9870002842168355,3610.668899999998
-6,0.07,0.0003,9.656935697633988e-15,8.983906974769488e-15,1.9585313998589655e-14,3.4211388289180104e-48,3.4211388289180104e-48,3.723170165657272e-16,2.986411845795468,3610.6688999999983
-6,0.07,0.001,2.016021289563865e-14,1.0304281890193861e-14,3.1135877225665316e-14,6.842277657836021e-49,6.842277657836021e-49,9.234534915945958e-16,2.9917687615652797,3610.6688999999974
-6,0.07,0.003,1.2690203917856818e-14,6.181942241162924e-15,2.650733512269423e-15,-1.3684555315672042e-48,1.3684555315672042e-48,4.510597555742511e-16,2.983535604144131,3610.6688999999983
-6,0.07999999999999999,0.0,8.611713048717891e-15,3.9296634867235406e-15,8.667220967357031e-15,3.4211388289180104e-48,3.4211388289180104e-48,8.999342290433019e-16,2.9770241668038424,3610.6688999999988
-6,0.07999999999999999,0.0001,2.503881148282144e-14,7.292482695274926e-15,1.21916665787001e-14,1.0947644252537633e-47,1.0947644252537633e-47,6.557930153614037e-16,2.9768413687334885,3610.668899999997
-6,0.07999999999999999,0.0003,1.156978634311628e-14,5.44584478668223e-15,9.412521471539945e-15,-5.473822126268817e-48,5.473822126268817e-48,2.72899156921133e-16,2.9771965362216166,3610.6688999999983
-6,0.07999999999999999,0.001,7.864321024664445e-15,3.313237020915973e-15,3.891759751654626e-15,0.0,0.0,5.099900654885162e-16,2.978180063459152,3610.6688999999997
-6,0.07999999999999999,0.003,3.973317417041322e-15,6.6396503514672076e-15,2.4389616706280955e-14,-2.3947971802426073e-48,2.3947971802426073e-48,1.0391970380416561e-15,2.972338610190607,3610.6688999999983
-6,0.09,0.0,4.049860163041886e-15,3.6362150248961266e-15,7.593351196555347e-15,-1.3684555315672042e-48,1.3684555315672042e-48,4.796506035523996e-16,2.965784391813273,3610.6688999999988
-6,0.09,0.0001,1.4663128500025344e-14,5.019273189950945e-15,6.768783140230213e-15,5.473822126268817e-48,5.473822126268817e-48,5.009068303310944e-16,2.9657113302124043,3610.6688999999983
-6,0.09,0.0003,6.872336958418666e-15,3.2849998700864003e-15,3.6710052421254545e-15,1.3684555315672042e-48,1.3684555315672042e-48,5.414687030500432e-16,2.9663424067086512,3610.6688999999997
-6,0.09,0.001,1.1933824510775654e-14,3.69906322732968e-15,1.9233113881685788e-14,2.7369110631344083e-48,2.7369110631344083e-48,9.954726374651295e-16,2.967394324151085,3610.668899999998
-6,0.09,0.003,1.1913256092260243e-14,3.8035107570672005e-15,8.048673369700307e-15,-2.7369110631344083e-48,2.7369110631344083e-48,1.4933611930982471e-15,2.9704421534514176,3610.6688999999983
-6,0.1,0.0,5.9991139687600454e-15,1.0555785996736485e-14,1.0365666588945937e-14,-8.980489425909777e-49,8.980489425909777e-49,1.162624692674906e-15,2.9531404001117334,3610.6688999999988
-6,0.1,0.0001,5.795194236043762e-15,9.942196580393527e-15,1.9807315920070695e-15,3.4211388289180104e-49,3.4211388289180104e-49,1.276922696023207e-15,2.953344713968094,3610.6688999999988
-6,0.1,0.0003,4.13021176004971e-14,6.738364503394374e-15,1.2105281546142111e-14,0.0,0.0,5.232215576357951e-16,2.9529191456417663,3610.668899999996
-6,0.1,0.001,2.346528904289106e-14,1.2465881728735924e-14,1.4185886837464448e-14,0.0,0.0,9.125626321835099e-17,2.9532241015227747,3610.6688999999974
-6,0.1,0.003,2.3765953851676882e-15,5.046935770337876e-15,1.355703275016721e-15,4.276423536147513e-50,4.276423536147513e-50,7.48574324269603e-16,2.939506264878564,3610.668899999999
6,-0.1,0.0,3.73255071154566e-15,8.202638873748789e-15,1.624547373741266e-14,-5.1317082433770156e-48,5.1317082433770156e-48,1.6077153661776069e-15,3.0426526836490146,3610.6688999999983
6,-0.1,0.0001,1.0115572669812848e-14,8.53824281351238e-15,3.713249854700244e-15,5.131708243377016e-49,5.131708243377016e-49,9.121167807037287e-16,3.0425050152220177,3610.6688999999988
6,-0.1,0.0003,3.5343978941181095e-15,2.498290240708048e-14,8.422921496512684e-15,-2.3947971802426073e-48,2.3947971802426073e-48,1.127527128495493e-15,3.044229862659356,3610.6688999999974
6,-0.1,0.001,3.0941169111149725e-15,2.6091193675912065e-14,1.2017145021957694e-14,-1.325691296205729e-48,1.325691296205729e-48,1.4649003314151097e-15,3.0399850941131015,3610.6688999999974
6,-0.1,0.003,9.967390349537292e-15,9.924514090030083e-16,2.1457437152257303e-15,1.3684555315672042e-48,1.3684555315672042e-48,9.275333999375564e-16,3.0370653167136776,3610.6688999999997
6,-0.09000000000000001,0.0,1.8485947734791365e-14,8.977276267738387e-16,3.586117530587884e-15,5.473822126268817e-48,5.473822126268817e-48,6.662378352025202e-16,3.0424107997907193,3610.6688999999988
6,-0.09000000000000001,0.0001,1.9913631222727423e-14,3.044297081584647e-15,2.0231152803029365e-14,0.0,0.0,1.1109832752842822e-15,3.0420813702811755,3610.6688999999983
6,-0.09000000000000001,0.0003,1.3019630156061582e-14,2.3608255954015103e-14,1.6687299663029503e-14,0.0,0.0,3.7564178699327677e-16,3.0430597267726114,3610.6688999999965
6,-0.09000000000000001,0.001,4.25911508801317e-14,3.130450817885314e-16,1.1855418846866593e-14,1.0947644252537633e-47,1.0947644252537633e-47,6.856608197567722e-16,3.045794263070257,3610.668899999997
6,-0.09000000000000001,0.003,1.2261738753751416e-14,9.74300115823727e-15,8.706775591881919e-15,0.0,0.0,4.506308915039303e-16,3.041609125146845,3610.6688999999983
6,-0.08,0.0,1.5863729137758564e-14,7.751503044251571e-15,1.145793076545284e-14,-8.552847072295026e-49,8.552847072295026e-49,5.300326233762211e-16,3.041966809647862,3610.6688999999983
6,-0.08,0.0001,2.4668047872120438e-15,4.271031352156988e-15,1.2517714290229225e-14,-1.7105694144590052e-48,1.7105694144590052e-48,1.2698289153189248e-15,3.0417916207007867,3610.668899999999
6,-0.08,0.0003,9.858706769968436e-15,1.2501550811873376e-14,9.134957738282309e-15,4.1053665947016125e-48,4.1053665947016125e-48,7.923884469219403e-16,3.042423150238876,3610.6688999999983
6,-0.08,0.001,2.3817141580552338e-14,1.3902736679561876e-15,7.708160763724754e-15,5.473822126268817e-48,5.473822126268817e-48,4.450119988690611e-16,3.045995034254602,3610.6688999999988
6,-0.08,0.003,5.423033255960886e-15,1.0222506399083731e-14,3.607474036671542e-15,3.4211388289180104e-49,3.4211388289180104e-49,1.1256836306785223e-15,3.0449765769439834,3610.6688999999988
6,-0.07,0.0,1.1771553254278757e-14,4.0044220628544436e-15,3.79879317699192e-15,8.210733189403225e-48,8.210733189403225e-48,4.97901276645971e-16,3.0413034133946355,3610.6688999999983
6,-0.07,0.0001,6.399306692382661e-15,7.135889745512727e-15,1.2229659608286948e-14,1.3684555315672042e-48,1.3684555315672042e-48,3.5975973776354753e-16,3.0412616036077678,3610.6688999999988
6,-0.07,0.0003,5.336940372146437e-15,5.204106389252064e-15,2.1988020386996565e-14,-1.5053010847239246e-47,1.5053010847239246e-47,1.3979594974650245e-15,3.041312361514113,3610.6688999999983
6,-0.07,0.001,6.325614924273746e-15,4.4557015823726845e-15,5.940573610241583e-15,-3.4211388289180104e-49,3.4211388289180104e-49,6.690910861405696e-16,3.0457430545119526,3610.6688999999988
6,-0.07,0.003,1.4164429121300632e-14,5.721191742448447e-15,7.441477570771026e-15,0.0,0.0,5.143469995719824e-16,3.050572388619586,3610.6688999999983
6,-0.060000000000000005,0.0,1.7250648641356875e-14,1.0115262935904537e-14,1.5853186876609028e-14,0.0,0.0,7.159947606812379e-16,3.0403998933338126,3610.6688999999983
6,-0.060000000000000005,0.0001,3.43145972583218e-14,7.08581201599767e-15,1.0205297072884392e-14,-5.473822126268817e-48,5.473822126268817e-48,8.23311560521451e-16,3.0407154125260845,3610.668899999997
6,-0.060000000000000005,0.0003,1.1492740908530329e-14,6.043099615834042e-15,1.0761264474133241e-15,-2.7369110631344083e-48,2.7369110631344083e-48,6.661709199456314e-17,3.0399889248223775,3610.6688999999983
6,-0.060000000000000005,0.001,7.0015996430767114e-15,2.0613880991873255e-15,6.2108554264958224e-15,-2.0526832973508063e-48,2.0526832973508063e-48,6.281733598297862e-16,3.0355377493312807,3610.6688999999997
6,-0.060000000000000005,0.003,2.018896830156564e-14,2.0763992009933843e-15,6.43687308606114e-15,1.0947644252537633e-47,1.0947644252537633e-47,1.2618647945597242e-15,3.0437646620077343,3610.6688999999988
6,-0.05,0.0,2.547422826907576e-14,2.2693409727223134e-15,5.2538677119321775e-15,-1.3684555315672042e-48,1.3684555315672042e-48,6.297336552646209e-16,3.0392315446571487,3610.668899999998
6,-0.05,0.0001,3.547401730767966e-14,6.849758572517598e-15,1.2826843411305779e-14,2.1895288505075267e-47,2.1895288505075267e-47,1.3074462909348941e-15,3.0392912588334866,3610.668899999997
6,-0.05,0.0003,2.357958224473147e-14,4.119166508334065e-15,6.437660860175905e-15,1.0947644252537633e-47,1.0947644252537633e-47,8.933403730992264e-16,3.0392653026236305,3610.668899999998
6,-0.05,0.001,6.0996064193889156e-15,5.300236278476615e-15,9.114159595189405e-15,0.0,0.0,5.068907174685915e-16,3.04427570043965,3610.6688999999988
6,-0.05,0.003,1.602690275192729e-14,3.960836857754645e-15,1.9634035556442534e-14,-6.842277657836021e-49,6.842277657836021e-49,1.2563341002604759e-15,3.032334219234007,3610.668899999998
6,-0.04000000000000001,0.0,2.51834870906485e-14,1.0089595509538875e-15,3.849013339740856e-15,5.473822126268817e-48,5.473822126268817e-48,9.465495331586693e-16,3.037769026520539,3610.668899999998
6,-0.04000000000000001,0.0001,3.388014107414678e-14,3.112346901314808e-15,5.655071550180588e-15,0.0,0.0,1.0124603646050842e-15,3.037484746636961,3610.668899999998
6,-0.04000000000000001,0.0003,1.1300023667132384e-14,4.7264145441681195e-15,1.4085137101136691e-14,1.3684555315672042e-48,1.3684555315672042e-48,8.91791979105614e-16,3.037614451768186,3610.6688999999983
6,-0.04000000000000001,0.001,1.6174145106845527e-14,1.3930525061355289e-14,3.3389582941695034e-14,1.642146637880645e-47,1.642146637880645e-47,5.731696461744631e-16,3.036235702636676,3610.6688999999974
6,-0.04000000000000001,0.003,9.978149142408436e-15,1.1908015979263168e-14,1.147270358695581e-14,2.7369110631344083e-48,2.7369110631344083e-48,5.913853702908106e-16,3.0318371007120235,3610.6688999999983
6,-0.03,0.0,1.9353025162667147e-14,2.886112186311307e-16,2.4884216024568868e-15,1.0263416486754031e-48,1.0263416486754031e-48,4.458855294758609e-16,3.035977630981826,3610.6688999999988
6,-0.03,0.0001,1.768111736100873e-14,9.888486713772712e-16,1.785971169398074e-15,0.0,0.0,5.004001734399405e-16,3.0366133644479754,3610.668899999999
6,-0.03,0.0003,2.39996906454322e-15,3.2895020118318206e-15,6.3038125348288705e-15,1.7105694144590052e-49,1.7105694144590052e-49,9.257485594240242e-16,3.0366315050462633,3610.6689
6,-0.03,0.001,5.935843067799054e-15,3.3832175577283735e-15,5.449385958294747e-15,-3.4211388289180104e-49,3.4211388289180104e-49,9.366754051368694e-16,3.0355420325033746,3610.6688999999997
6,-0.03,0.003,2.373068009386215e-14,2.0720697162571415e-14,2.3827610090269277e-14,-1.0263416486754031e-47,1.0263416486754031e-47,8.380574177042599e-16,3.0402062506449794,3610.668899999996
6,-0.020000000000000004,0.0,5.4704386312518915e-15,2.6897338423634314e-14,8.499466083005849e-15,1.8816263559049057e-48,1.8816263559049057e-48,4.995080978459215e-16,3.0338164744926432,3610.668899999997
6,-0.020000000000000004,0.0001,1.482795334524495e-14,1.1446644569822002e-14,8.890073330848229e-15,-2.7369110631344083e-48,2.7369110631344083e-48,6.346020456273224e-16,3.0338014459847655,3610.668899999998
6,-0.020000000000000004,0.0003,5.311161060654895e-15,6.7601146295377576e-15,5.132963372827605e-15,-6.842277657836021e-49,6.842277657836021e-49,1.0826527795176307e-15,3.034464150663821,3610.6688999999988
6,-0.020000000000000004,0.001,5.667208226458926e-15,1.8837524435302688e-15,8.89247390905568e-15,-1.3363823550460978e-48,1.3363823550460978e-48,1.087054118746658e-15,3.0370817852305523,3610.6688999999997
6,-0.020000000000000004,0.003,1.1434689266901215e-14,5.0861400686796585e-15,9.063944022336028e-15,2.7369110631344083e-48,2.7369110631344083e-48,8.498446862245028e-16,3.0227186649396147,3610.6688999999983
6,-0.010000000000000009,0.0,8.392502981149962e-15,7.134228844253755e-15,8.948175730742512e-15,1.7105694144590052e-48,1.7105694144590052e-48,3.8370412079492784e-16,3.031237628922662,3610.6688999999988
6,-0.010000000000000009,0.0001,9.85615779169399e-16,2.0466418954224634e-14,4.680483803013274e-15,-4.276423536147513e-50,4.276423536147513e-50,5.371297588265519e-16,3.0313020556956265,3610.668899999998
6,-0.010000000000000009,0.0003,1.9489911160841457e-14,1.4542023295919767e-16,4.529389793208517e-15,0.0,0.0,2.487165970681702e-16,3.0324075921372575,3610.6688999999988
6,-0.010000000000000009,0.001,2.156266643557219e-14,9.093874549635329e-15,1.8759072621292672e-14,1.2316099784104838e-47,1.2316099784104838e-47,1.000723298345741e-15,3.036255826713935,3610.6688999999974
6,-0.010000000000000009,0.003,6.90516273752505e-15,8.913909589992258e-15,1.1653641764938544e-14,5.131708243377016e-49,5.131708243377016e-49,5.218571242392816e-16,3.03151398912831,3610.6688999999988
6,0.0,0.0,4.127409183680501e-15,5.1108554342370386e-15,1.1092113552012409e-14,-1.7105694144590052e-48,1.7105694144590052e-48,4.815271041366565e-16,3.028185228836953,3610.6688999999988
6,0.0,0.0001,1.1243068485412518e-14,4.929295783235216e-15,8.765827122880914e-15,-1.3684555315672042e-48,1.3684555315672042e-48,5.551449574493828e-16,3.027959597549887,3610.6688999999983
6,0.0,0.0003,5.641623530742704e-15,1.3125242313357867e-14,1.0150984364919612e-14,3.4211388289180104e-48,3.4211388289180104e-48,8.641006120460819e-16,3.0290897282240663,3610.6688999999983
6,0.0,0.001,1.294336247427638e-14,5.221402898115092e-15,3.754349089812435e-15,0.0,0.0,9.94655952520913e-16,3.028781110750506,3610.6688999999983
6,0.0,0.003,1.3331792087236708e-14,9.180937056022248e-15,1.0530650419530307e-14,2.7369110631344083e-48,2.7369110631344083e-48,3.3193125726269656e-16,3.0300293670841314,3610.6688999999983
6,0.009999999999999995,0.0,3.0923303880210535e-15,3.542633321293035e-15,6.170223732104909e-15,-1.0691058840368783e-49,1.0691058840368783e-49,1.2595487815780132e-15,3.024594621653583,3610.6689
6,0.009999999999999995,0.0001,1.9381283623343216e-14,6.788841365004737e-15,7.36932024987647e-15,-2.7369110631344083e-48,2.7369110631344083e-48,1.1460960920785329e-15,3.02440645417605,3610.668899999998
6,0.009999999999999995,0.0003,1.3092876227805928e-14,1.9606588541754554e-15,6.1014437007719755e-15,8.210733189403225e-48,8.210733189403225e-48,5.235934590984556e-16,3.0253037321119067,3610.668899999999
6,0.009999999999999995,0.001,7.103477462821479e-15,1.6856523127968778e-14,8.821158272004553e-15,-1.3684555315672042e-48,1.3684555315672042e-48,4.531372422016033e-16,3.020665934375031,3610.6688999999983
6,0.009999999999999995,0.003,1.412608404080377e-14,9.877383027701178e-15,8.532194411918562e-15,-2.7369110631344083e-48,2.7369110631344083e-48,3.3444137403554915e-17,3.0259444713821204,3610.6688999999983
6,0.01999999999999999,0.0,2.192122761077447e-15,2.7125012512646616e-14,4.641552970149957e-15,-2.565854121688508e-49,2.565854121688508e-49,6.238348974976711e-16,3.0203916698936415,3610.6688999999974
6,0.01999999999999999,0.0001,1.940794362629799e-14,3.0286730927683565e-15,9.075945889831299e-15,-2.7369110631344083e-48,2.7369110631344083e-48,9.637445558308464e-16,3.0206004567257234,3610.6688999999988
6,0.01999999999999999,0.0003,1.9959108798530817e-15,1.70461151542109e-14,1.2408557384160995e-14,6.842277657836021e-49,6.842277657836021e-49,7.162886287765619e-16,3.020996734813275,3610.6688999999988
6,0.01999999999999999,0.001,3.229998286661046e-14,3.659414871687647e-15,2.2472739391252615e-14,1.0947644252537633e-47,1.0947644252537633e-47,9.692344257351623e-16,3.0201736566781574,3610.6688999999965
6,0.01999999999999999,0.003,6.942771633103298e-15,5.971686847677754e-15,1.2135655205295286e-14,-1.3684555315672042e-48,1.3684555315672042e-48,7.128723983765401e-16,3.0243382885441874,3610.6688999999988
6,0.03,0.0,1.5770557965405167e-14,1.2285043763791578e-14,1.8900347805548034e-14,5.473822126268817e-48,5.473822126268817e-48,5.303085135406043e-16,3.0154923709311348,3610.6688999999974
6,0.03,0.0001,1.180746883310906e-14,1.977519749560765e-15,3.4438326720384155e-15,6.842277657836021e-49,6.842277657836021e-49,6.694228104929352e-16,3.0153496305276755,3610.668899999999
6,0.03,0.0003,1.3127608029688207e-14,4.715184659220673e-15,3.8114579451826554e-15,-2.7369110631344083e-48,2.7369110631344083e-48,4.454561515958087e-16,3.014989423505133,3610.6688999999983
6,0.03,0.001,1.4150432004669685e-14,6.961957320595604e-15,1.8704017598806322e-14,2.7369110631344083e-48,2.7369110631344083e-48,1.8319510541842387e-16,3.012211570352451,3610.668899999998
6,0.03,0.003,1.7784322450633784e-14,5.372483084442208e-15,1.2274613912837687e-14,0.0,0.0,6.8036961553091465e-16,3.01606212696483,3610.668899999998
6,0.04000000000000001,0.0,2.7005100679151967e-14,2.160335696479277e-14,2.020800497543015e-14,0.0,0.0,1.3145100892960652e-15,3.0098030261543243,3610.6688999999956
6,0.04000000000000001,0.0001,2.968621067981843e-14,3.493472166210842e-15,1.2270232246557372e-14,2.3947971802426073e-48,2.3947971802426073e-48,4.665402924984787e-16,3.0098093582066845,3610.668899999998
6,0.04000000000000001,0.0003,2.5479943177537665e-14,9.266696315672092e-15,3.0603110165388386e-14,2.1895288505075267e-47,2.1895288505075267e-47,1.1244330392923437e-15,3.0098081104830765,3610.6688999999965
6,0.04000000000000001,0.001,2.2546167178060155e-14,6.303552108370458e-15,1.3033855313578692e-14,-8.210733189403225e-48,8.210733189403225e-48,5.52276825007712e-16,3.0113088037710583,3610.668899999998
6,0.04000000000000001,0.003,1.3328811137565281e-14,3.78231177866247e-15,1.2355659039930715e-14,2.7369110631344083e-48,2.7369110631344083e-48,4.878877038135024e-16,3.0108399198136713,3610.6688999999983
6,0.04999999999999999,0.0,7.92473041182836e-15,9.770565052548857e-15,7.027241237288505e-15,2.7369110631344083e-48,2.7369110631344083e-48,2.859926214048246e-16,3.0032212566129552,3610.6688999999988
6,0.04999999999999999,0.0001,8.511380546437312e-15,7.427543222656508e-15,5.858336691718958e-15,1.3684555315672042e-48,1.3684555315672042e-48,3.4174355518944993e-16,3.0034677997880803,3610.6688999999988
6,0.04999999999999999,0.0003,1.2112758738780598e-14,3.802913779963855e-15,7.735349295698242e-15,5.473822126268817e-48,5.473822126268817e-48,8.59731324224837e-16,3.0031148357830895,3610.6688999999983
6,0.04999999999999999,0.001,3.007976877111833e-14,2.212041114775721e-15,2.742061070848964e-14,8.210733189403225e-48,8.210733189403225e-48,6.601729236170737e-16,3.005732763299148,3610.6688999999974
6,0.04999999999999999,0.003,8.435801210110856e-15,9.85416360770408e-15,5.871649612049822e-15,1.3684555315672042e-48,1.3684555315672042e-48,6.186262003055779e-16,3.0152113031308114,3610.6688999999988
6,0.06,0.0,1.3276189191956269e-14,1.1983862015465885e-15,4.770613564186961e-15,1.3684555315672042e-48,1.3684555315672042e-48,4.987989818641984e-16,2.995638201221282,3610.668899999999
6,0.06,0.0001,1.0924908054605822e-14,8.758735096762686e-15,3.229808155334878e-14,0.0,0.0,9.20553413305402e-16,2.995728182575899,3610.668899999998
6,0.06,0.0003,1.471986354708102e-14,2.8960257385073204e-15,1.1338711343081952e-14,-5.473822126268817e-48,5.473822126268817e-48,5.313297608562075e-16,2.9961069980295543,3610.668899999999
6,0.06,0.001,1.8311774183040834e-14,3.081581534615006e-15,1.2553787204345447e-14,-5.473822126268817e-48,5.473822126268817e-48,9.97541031874017e-16,2.995329631379562,3610.6688999999988
6,0.06,0.003,8.092958695574303e-15,4.9235417567784364e-15,7.037024961160176e-15,3.4211388289180104e-49,3.4211388289180104e-49,5.960250427704057e-16,2.9880152934740623,3610.6688999999988
6,0.07,0.0,5.569528249157069e-15,6.7188863347010324e-15,1.0225669749389906e-14,1.3684555315672042e-48,1.3684555315672042e-48,1.0581128882194903e-15,2.9869422058545037,3610.6688999999988
6,0.07,0.0001,1.6150313955420442e-15,2.7090994444606963e-15,1.3073327611797535e-14,1.7105694144590052e-48,1.7105694144590052e-48,4.352377961979762e-16,2.9874315571017473,3610.6689
6,0.07,0.0003,1.5975436397851253e-14,1.0561556923773322e-14,3.317374630153277e-14,-1.3684555315672042e-48,1.3684555315672042e-48,8.107211630567823e-16,2.98673006962456,3610.668899999998
6,0.07,0.001,1.157054018488827e-14,4.60195124889745e-15,2.1657681994683302e-14,-5.473822126268817e-48,5.473822126268817e-48,2.7862721391788825e-16,2.989496834944133,3610.668899999998
6,0.07,0.003,2.998046345101578e-14,1.378855327286715e-14,2.206300725940506e-14,1.0947644252537633e-47,1.0947644252537633e-47,1.1998499230086376e-15,2.9953056437660215,3610.6688999999965
6,0.07999999999999999,0.0,8.611713048717891e-15,3.9296634867235406e-15,8.667220967357031e-15,-3.4211388289180104e-48,3.4211388289180104e-48,8.999342290433019e-16,2.9770241668038424,3610.6688999999988
6,0.07999999999999999,0.0001,8.99211294554659e-15,7.163247055978279e-15,7.723915927208429e-15,-1.3684555315672042e-48,1.3684555315672042e-48,3.7427830850129074e-16,2.977280618276585,3610.6688999999988
6,0.07999999999999999,0.0003,9.682410254990479e-15,1.971621633545217e-15,2.4855539452730772e-14,-2.0526832973508063e-48,2.0526832973508063e-48,1.148776084013849e-15,2.976573713903542,3610.668899999999
6,0.07999999999999999,0.001,1.684374788373256e-14,5.851468437388305e-15,1.921527042921889e-14,-4.618537419039314e-48,4.618537419039314e-48,5.07435127530082e-16,2.9772677280695805,3610.668899999998
6,0.07999999999999999,0.003,2.5768517095072676e-14,5.539050143898511e-15,2.4099114421947147e-14,2.7369110631344083e-48,2.7369110631344083e-48,1.0152801375163288e-15,2.9794596065908885,3610.6688999999965
6,0.09,0.0,4.049860163041886e-15,3.6362150248961266e-15,7.593351196555347e-15,1.3684555315672042e-48,1.3684555315672042e-48,4.796506035523996e-16,2.965784391813273,3610.6688999999988
6,0.09,0.0001,2.6999377964813682e-15,3.1579786712344576e-15,3.0921177808594804e-15,-6.842277657836021e-49,6.842277657836021e-49,6.716856623453539e-16,2.966024273959734,3610.6689
6,0.09,0.0003,2.0540516845708193e-14,1.2106689796530799e-14,6.861477883856069e-15,-2.0526832973508063e-48,2.0526832973508063e-48,6.829698326859923e-16,2.9649721472432615,3610.6688999999974
6,0.09,0.001,1.3158211683668419e-14,9.957795855636803e-15,1.9576405529067433e-14,1.0947644252537633e-47,1.0947644252537633e-47,7.279645231578906e-16,2.9697907823948944,3610.668899999998
6,0.09,0.003,3.0365804058188664e-14,2.0033123944859307e-15,5.714201190615299e-15,-1.3684555315672042e-48,1.3684555315672042e-48,1.986375270526072e-15,2.96559962865983,3610.668899999998
6,0.1,0.0,5.9991139687600454e-15,1.0555785996736485e-14,1.0365666588945937e-14,8.980489425909777e-49,8.980489425909777e-49,1.162624692674906e-15,2.9531404001117334,3610.6688999999988
6,0.1,0.0001,1.3405972976397342e-14,6.05715979083156e-15,1.2968786271864034e-14,4.1053665947016125e-48,4.1053665947016125e-48,6.725864850220267e-16,2.9534602003799164,3610.6688999999983
6,0.1,0.0003,8.786415213185466e-15,9.097189774235826e-15,1.5833953636680298e-14,8.210733189403225e-48,8.210733189403225e-48,6.635357887673854e-16,2.953060621958726,3610.6688999999983
6,0.1,0.001,6.538317955334142e-15,1.5932333749752003e-14,2.037453742640613e-14,-6.842277657836021e-49,6.842277657836021e-49,1.0087545609285317e-15,2.9581653871903617,3610.668899999998
6,0.1,0.003,1.0062478289137984e-14,1.9379262605680984e-14,1.3609457735124688e-14,-2.7369110631344083e-48,2.7369110631344083e-48,8.955485155792195e-16,2.96064664149224,3610.6688999999974
8,-0.1,0.0,1.3785731153234248e-14,6.017293147578346e-15,1.6322953119422003e-14,1.0947644252537633e-47,1.0947644252537633e-47,2.7465616010455135e-16,1.1684223444701398,3610.6688999999983
8,-0.1,0.0001,2.1519264590186128e-14,1.748211634794364e-14,1.215765241092054e-14,0.0,0.0,2.324621061379614e-16,1.1683622673480447,3610.6688999999974
8,-0.1,0.0003,1.4059871972864751e-14,1.0059468260420003e-15,1.161402524434126e-14,-5.473822126268817e-48,5.473822126268817e-48,4.968067280791184e-16,1.168277319185401,3610.668899999999
8,-0.1,0.001,1.306619799211623e-14,1.4086930509416266e-15,7.893218798978723e-15,-2.7369110631344083e-48,2.7369110631344083e-48,6.290377100726388e-16,1.1690101526090741,3610.668899999999
8,-0.1,0.003,2.5947777726080936e-14,3.014167106196346e-15,9.97530421066282e-16,0.0,0.0,1.3323247665248542e-15,1.1726068102706295,3610.668899999998
8,-0.09000000000000001,0.0,9.642101743875622e-15,1.574181371489903e-14,9.81043957523387e-15,2.7369110631344083e-48,2.7369110631344083e-48,1.1145825198966604e-15,1.171223101889753,3610.6688999999983
8,-0.09000000000000001,0.0001,1.8969331634752037e-14,9.853231787060997e-15,1.0580421534481494e-14,-5.473822126268817e-48,5.473822126268817e-48,4.995434757778302e-16,1.1713028116777033,3610.668899999998
