beta_u,beta_d,tw12,tw23,eps_cp,q_cp,theta12,theta23,theta13,J,Hu,Hd,cp_total,LOSS
4.75,4.2,0.423,0.063125,0.001,1.5,13.042956685486915,2.3904590473158622,0.2003534204457238,1.5105186658149507e-05,8.251595156157334,7.296147295968635,0.0029191016903316745,0.08891966615701735
4.75,4.2,0.423,0.063125,0.001,1.75,13.043519986776897,2.3924731819924427,0.2001987339066536,1.5173339323235578e-05,8.251595156157334,7.296147296207681,0.002705695385192098,0.08780834429801725
4.75,4.2,0.423,0.063125,0.001,2.0,13.043997069833898,2.3941948441708214,0.20006972889145874,1.5230126629973625e-05,8.251595156157334,7.296147295917216,0.002527777777777778,0.08690014146619957
4.75,4.2,0.423,0.063125,0.001,2.25,13.044405314773138,2.3956790477596948,0.19996073637772124,1.52780672420744e-05,8.251595156157334,7.296147295971482,0.0023775015401945212,0.0861462850311671
4.75,4.2,0.423,0.063125,0.001,2.5,13.044757986752774,2.396969021187807,0.19986758222058193,1.531901330304071e-05,8.251595156157334,7.296147296019736,0.0022490924700590787,0.08551190995037843
4.75,4.2,0.423,0.063125,0.001,2.75,13.045065286854362,2.398098736891556,0.19978714683380958,1.5354347449983256e-05,8.251595156157334,7.296147295990944,0.0021382375188592614,0.0849716209834925
4.75,4.2,0.423,0.063125,0.001,3.0,13.045335134848797,2.3990950167391967,0.19971706396647967,1.5385117363944656e-05,8.251595156157334,7.296147295841283,0.002041666666666667,0.0845065855368263
4.75,4.2,0.423,0.063125,0.002,0.5,13.031215962343389,2.3571814447654194,0.20462693446167315,1.321060364855263e-05,8.251595156157334,7.296147295793814,0.008844145701886078,0.1274884373010481
4.75,4.2,0.423,0.063125,0.002,0.75,13.032725378513955,2.3598054911186006,0.20388242932486805,1.3540566550009417e-05,8.251595156157334,7.296147296129917,0.007808252442249416,0.11982853027123036
4.75,4.2,0.423,0.063125,0.002,1.0,13.034063040791427,2.362800434591665,0.20330086559113827,1.3798771826791477e-05,8.251595156157334,7.296147296132748,0.007,0.11409471900445488
4.75,4.2,0.423,0.063125,0.002,1.25,13.035226115950481,2.3657707986025907,0.20283819686893412,1.4004306676686402e-05,8.251595156157334,7.296147296467924,0.006357641898923938,0.10969674182672777
4.75,4.2,0.423,0.063125,0.002,1.5,13.036231360447262,2.368553522464958,0.20246373481265748,1.4170648481928727e-05,8.251595156157334,7.296147295998887,0.005838203380663349,0.10624839644512514
4.75,4.2,0.423,0.063125,0.002,1.75,13.037100663807744,2.3710939491254845,0.20215581694104443,1.43073804510516e-05,8.251595156157334,7.296147296204558,0.005411390770384196,0.10349061947741041
4.75,4.2,0.423,0.063125,0.002,2.0,13.0378552676846,2.3733864360770327,0.20189894177175163,1.4421387807572218e-05,8.251595156157334,7.296147296349413,0.005055555555555556,0.1012457908317631
4.75,4.2,0.423,0.063125,0.002,2.25,13.03851378701193,2.3754460295402287,0.20168185726816776,1.451767916736419e-05,8.251595156157334,7.296147296115546,0.0047550030803890425,0.09938962054240777
4.75,4.2,0.423,0.063125,0.002,2.5,13.039091828257263,2.377295132745756,0.2014962750303221,1.4599948034436233e-05,8.251595156157334,7.2961472959656914,0.0044981849401181575,0.0978334256892661
4.75,4.2,0.423,0.063125,0.002,2.75,13.039602220852975,2.378957418406029,0.20133599820143924,1.4670957207708543e-05,8.251595156157334,7.296147295996713,0.004276475037718523,0.09651273612203493
4.75,4.2,0.423,0.063125,0.002,3.0,13.040055435162369,2.3804552241878754,0.20119632466799628,1.4732803296173443e-05,8.251595156157334,7.296147295976545,0.004083333333333334,0.09537983990933127
4.75,4.2,0.423,0.063125,0.003,0.5,13.027363286104313,2.3613785346524083,0.20779944223132898,1.1823665096645508e-05,8.251595156157334,7.296147295786204,0.013266218552829119,0.16406707511459556
4.75,4.2,0.423,0.063125,0.003,0.75,13.028238581318753,2.3570609474043387,0.20668502041036088,1.2305931382975734e-05,8.251595156157334,7.296147295887368,0.011712378663374125,0.15047108714731258
4.75,4.2,0.423,0.063125,0.003,1.0,13.029281585926007,2.355829851855204,0.20581548464957086,1.2686387958858215e-05,8.251595156157334,7.296147295725755,0.010499999999999999,0.1404361996080252
4.75,4.2,0.423,0.063125,0.003,1.25,13.03033558910947,2.3561904131727003,0.20512406027378532,1.2990873333685801e-05,8.251595156157334,7.2961472958797495,0.009536462848385907,0.13279712843586366
4.75,4.2,0.423,0.063125,0.003,1.5,13.03133365416098,2.35734892093918,0.2045645542457239,1.3238214335075348e-05,8.251595156157334,7.296147295824572,0.008757305070995022,0.12683317910365868
4.75,4.2,0.423,0.063125,0.003,1.75,13.03225127523127,2.358880232246716,0.2041044844074506,1.3442064778958034e-05,8.251595156157334,7.296147296012336,0.008117086155576294,0.12207622295779345
4.75,4.2,0.423,0.063125,0.003,2.0,13.033083543287324,2.3605556542743003,0.20372065561032643,1.3612363512671873e-05,8.251595156157334,7.296147295973149,0.007583333333333333,0.11821113066539717
4.75,4.2,0.423,0.063125,0.003,2.25,13.03383413799739,2.3622526608479673,0.20339625076481765,1.3756406066464492e-05,8.251595156157334,7.296147296129264,0.007132504620583563,0.1150197046850554
4.75,4.2,0.423,0.063125,0.003,2.5,13.034510065566598,2.3639068189680454,0.20311889005490008,1.3879607297010918e-05,8.251595156157334,7.296147295959059,0.006747277410177236,0.11234721606701
4.75,4.2,0.423,0.063125,0.003,2.75,13.035119198760091,2.3654857944567182,0.20287932075723222,1.3986037015781619e-05,8.251595156157334,7.296147296112797,0.006414712556577784,0.11008159508810338
4.75,4.2,0.423,0.063125,0.003,3.0,13.035669180591293,2.3669750843084416,0.20267052310272843,1.4078794924107275e-05,8.251595156157334,7.296147296000789,0.006125,0.10814009025826224
4.75,4.2,0.423,0.063125,0.004,0.5,13.027709038907751,2.3903161498762144,0.21098158831783875,1.0495948145532261e-05,8.251595156157334,7.2961472955799955,0.017688291403772156,0.20838394808816246
4.75,4.2,0.423,0.063125,0.004,0.75,13.027024427398073,2.373718001950845,0.2094875640780657,1.1108555267476221e-05,8.251595156157334,7.296147295784047,0.015616504884498832,0.1864407702627735
4.75,4.2,0.423,0.063125,0.004,1.0,13.02713015618989,2.364483228892675,0.20832601029149575,1.1598375886062544e-05,8.251595156157334,7.296147295903812,0.014,0.1708012357772877
4.75,4.2,0.423,0.063125,0.004,1.25,13.027614312274038,2.35949622520783,0.20740425015459,1.1993895456521506e-05,8.251595156157334,7.296147295902905,0.012715283797847875,0.15914700294351886
4.75,4.2,0.423,0.063125,0.004,1.5,13.028264984595399,2.3569974117248083,0.20665922422796304,1.2317171320790424e-05,8.251595156157334,7.296147295901075,0.011676406761326698,0.1501663593583552
4.75,4.2,0.423,0.063125,0.004,1.75,13.028973070861237,2.3559742761259446,0.2060470223315353,1.2584782747893791e-05,8.251595156157334,7.296147296111775,0.010822781540768392,0.14306112807742366
4.75,4.2,0.423,0.063125,0.004,2.0,13.029682997771687,2.3558326339813735,0.20553647512326437,1.280907655380227e-05,8.251595156157334,7.296147295906067,0.010111111111111112,0.1373177797674705
4.75,4.2,0.423,0.063125,0.004,2.25,13.030367341385807,2.356217041236907,0.20510506840202178,1.2999256709916862e-05,8.251595156157334,7.296147295679549,0.009510006160778085,0.13259149511162102
4.75,4.2,0.423,0.063125,0.004,2.5,13.031013564565951,2.3569110812844802,0.2047362684223445,1.316222954054775e-05,8.251595156157334,7.296147295895673,0.008996369880236315,0.12864278201815546
4.75,4.2,0.423,0.063125,0.004,2.75,13.03161699547675,2.3577809647612717,0.20441773753217105,1.330322764763782e-05,8.251595156157334,7.2961472962006315,0.008552950075437046,0.12530061586954522
4.75,4.2,0.423,0.063125,0.004,3.0,13.032177069119907,2.3587429943678626,0.20414012562527764,1.3426260654871361e-05,8.251595156157334,7.296147296043886,0.008166666666666668,0.12243994051483552
4.75,4.2,0.423,0.063125,0.005,0.5,13.032250051032372,2.4431106960989513,0.21420848493396286,9.260057698927317e-06,8.251595156157334,7.296147295932991,0.022110364254715197,0.2648354565672265
4.75,4.2,0.423,0.063125,0.005,0.75,13.029081971280341,2.4093715467394916,0.21231085212098713,9.970829697474124e-06,8.251595156157334,7.296147295843609,0.01952063110562354,0.22996677666158222
4.75,4.2,0.423,0.063125,0.005,1.0,13.027608765439696,2.388589043563229,0.21084547007719495,1.055084198036153e-05,8.251595156157334,7.296147296081977,0.017499999999999998,0.20628967068814744
4.75,4.2,0.423,0.063125,0.005,1.25,13.027062709664596,2.375633308444737,0.20968733662163647,1.1025423634960889e-05,8.251595156157334,7.296147296152024,0.015894104747309845,0.18924857955698277
4.75,4.2,0.423,0.063125,0.005,1.5,13.027025939281497,2.367503053320517,0.20875362215365537,1.1416840761964593e-05,8.251595156157334,7.2961472956255236,0.014595508451658374,0.17642806019171217
4.75,4.2,0.423,0.063125,0.005,1.75,13.027266687956029,2.362409877838943,0.2079876068612517,1.1742950300735154e-05,8.251595156157334,7.296147295765958,0.01352847692596049,0.16644953659369757
4.75,4.2,0.423,0.063125,0.005,2.0,13.027654265903697,2.359265664844858,0.20734945861763976,1.2017569321834051e-05,8.251595156157334,7.296147295975816,0.01263888888888889,0.15847360550059716
4.75,4.2,0.423,0.063125,0.005,2.25,13.028114006252983,2.3573938455311136,0.2068106084175365,1.225125529534174e-05,8.251595156157334,7.296147295748156,0.011887507700972605,0.15196091897403788
4.75,4.2,0.423,0.063125,0.005,2.5,13.02860289927732,2.3563646229440334,0.20635017591290916,1.2452065639235836e-05,8.251595156157334,7.296147295801308,0.011245462350295395,0.14654937175600277
4.75,4.2,0.423,0.063125,0.005,2.75,13.029096147593004,2.3558993265841237,0.20595263144987203,1.2626180076088546e-05,8.251595156157334,7.29614729620257,0.010691187594296308,0.14198694307722878
4.75,4.2,0.423,0.063125,0.005,3.0,13.02957960071826,2.3558138246099554,0.20560623351064372,1.2778377409180044e-05,8.251595156157334,7.296147296057247,0.010208333333333333,0.13809289236663738
4.75,4.2,0.423,0.063125,0.006,0.5,13.040978782612708,2.5182560261507754,0.21752657100205067,8.14875439701353e-06,8.251595156157334,7.296147296068587,0.026532437105658238,0.33977880503744373
4.75,4.2,0.423,0.063125,0.006,0.75,13.034407607126429,2.4631931179365467,0.21518283667068658,8.915244255380643e-06,8.251595156157334,7.2961472959881455,0.02342475732674825,0.2848698836502876
4.75,4.2,0.423,0.063125,0.006,1.0,13.03071570780129,2.4276846698167485,0.2133916563698215,9.559957713965554e-06,8.251595156157334,7.296147295925314,0.020999999999999998,0.24918998272952936
4.75,4.2,0.423,0.063125,0.006,1.25,13.028680035120216,2.404341741852202,0.21198520799716572,1.0097553696299024e-05,8.251595156157334,7.296147296064662,0.019072925696771815,0.22448055470215
4.75,4.2,0.423,0.063125,0.006,1.5,13.027616273768958,2.3887215018745653,0.2108560291639519,1.0546576690105992e-05,8.251595156157334,7.296147296271994,0.017514610141990045,0.20645140633916698
4.75,4.2,0.423,0.063125,0.006,1.75,13.027132149917243,2.3781104068742493,0.2099322154510982,1.092400784960014e-05,8.251595156157334,7.296147295924167,0.016234172311152588,0.19274106712978675
4.75,4.2,0.423,0.063125,0.006,2.0,13.026997514924604,2.370818727830525,0.20916405403496255,1.1243903055456993e-05,8.251595156157334,7.296147296000812,0.015166666666666667,0.1819700000658653
4.75,4.2,0.423,0.063125,0.006,2.25,13.027074375888018,2.3657718616662358,0.20851626817652774,1.1517440907118058e-05,8.251595156157334,7.296147296022269,0.014265009241167127,0.17328675908316304
4.75,4.2,0.423,0.063125,0.006,2.5,13.027278350990061,2.3622715690861535,0.2079632665729682,1.1753378482903636e-05,8.251595156157334,7.296147295818537,0.013494554820354472,0.16613987241641828
4.75,4.2,0.423,0.063125,0.006,2.75,13.027556952654969,2.359854530271797,0.2074861168254023,1.1958555156128814e-05,8.251595156157334,7.2961472960098535,0.012829425113155568,0.16015708485878885
4.75,4.2,0.423,0.063125,0.006,3.0,13.027877076731759,2.358207109525045,0.20707056016089653,1.2138330369721242e-05,8.251595156157334,7.296147295751142,0.01225,0.15507811719584597
4.75,4.2,0.423,0.063125,0.007,0.5,13.053883356180211,2.6138176591695914,0.22099260233208232,7.194942380170507e-06,8.251595156157334,7.296147296127506,0.030954509956601275,0.43977963698098277
4.75,4.2,0.423,0.063125,0.007,0.75,13.04299508012995,2.5340207421177343,0.21813810320577878,7.964380070526111e-06,8.251595156157334,7.296147295808383,0.02732888354787296,0.3557656830295498
4.75,4.2,0.423,0.063125,0.007,1.0,13.036447561609453,2.4810586310313405,0.21598682361591154,8.641955881500893e-06,8.251595156157334,7.296147295671951,0.024499999999999997,0.3026002775696683
4.75,4.2,0.423,0.063125,0.007,1.25,13.032464373237456,2.445176767065177,0.21431288332942414,9.222424375818043e-06,8.251595156157334,7.296147295850832,0.022251746646233785,0.26690888544230373
4.75,4.2,0.423,0.063125,0.007,1.5,13.030034911282637,2.4203696198308187,0.21297700684368004,9.715764326380383e-06,8.251595156157334,7.296147296017788,0.020433711832321722,0.2416239818297482
4.75,4.2,0.423,0.063125,0.007,1.75,13.028568865662198,2.402893233406697,0.21188854172075586,1.0135419238355061e-05,8.251595156157334,7.296147295814502,0.018939867696344686,0.22287773358289903
4.75,4.2,0.423,0.063125,0.007,2.0,13.02771244406856,2.390373320704985,0.21098603775180763,1.0494157104047e-05,8.251595156157334,7.296147296161777,0.017694444444444443,0.208452749085905
4.75,4.2,0.423,0.063125,0.007,2.25,13.027248327314325,2.3812744913744748,0.21022649868051238,1.0802866974400551e-05,8.251595156157334,7.296147295730925,0.016642510781361648,0.19701454939514626
4.75,4.2,0.423,0.063125,0.007,2.5,13.02703990773708,2.3745832947036614,0.2095790479263894,1.1070442566655375e-05,8.251595156157334,7.2961472955296145,0.01574364729041355,0.18772203783697936
4.75,4.2,0.423,0.063125,0.007,2.75,13.026999468731601,2.369616974981146,0.20902101210712068,1.1304023306357887e-05,8.251595156157334,7.296147295577455,0.014967662632014829,0.1800223726244564
4.75,4.2,0.423,0.063125,0.007,3.0,13.027069599604044,2.365906391962632,0.20853540929415235,1.150931272865096e-05,8.251595156157334,7.296147296228036,0.014291666666666668,0.17353840339482812
4.75,4.2,0.423,0.063125,0.008,0.5,13.070947609694143,2.727641929983879,0.22467254448320215,6.431656977022799e-06,8.251595156157334,7.296147295981884,0.03537658280754431,0.56966432957828
4.75,4.2,0.423,0.063125,0.008,0.75,13.054835507993252,2.6204704352250165,0.22121731603151432,7.1409032405334635e-06,8.251595156157334,7.29614729614762,0.031233009768997663,0.4470426583456365
4.75,4.2,0.423,0.063125,0.008,1.0,13.044799198489674,2.547810212671936,0.21865737903787685,7.813126802600498e-06,8.251595156157334,7.296147295858438,0.028,0.3698973448366981
4.75,4.2,0.423,0.063125,0.008,1.25,13.03841264335099,2.497541238659788,0.21668832462618068,8.412214976051893e-06,8.251595156157334,7.2961472960502824,0.02543056759569575,0.31900145533722096
4.75,4.2,0.423,0.063125,0.008,1.5,13.034279944894116,2.4620435343475666,0.21512927537456322,8.93381855681481e-06,8.251595156157334,7.296147295859478,0.023352813522653396,0.28372800554206096
4.75,4.2,0.423,0.063125,0.008,1.75,13.031575630535823,2.4364799803006845,0.21386591206137995,9.384670701229666e-06,8.251595156157334,7.296147295749635,0.021645563081536784,0.2581508171652125
4.75,4.2,0.423,0.063125,0.008,2.0,13.029798284720481,2.4177343595958325,0.21282245498573063,9.774428187285262e-06,8.251595156157334,7.296147296131903,0.020222222222222225,0.2388658454876405
4.75,4.2,0.423,0.063125,0.008,2.25,13.028635371458748,2.4037631618932,0.2119467604386928,1.0112600727038915e-05,8.251595156157334,7.296147296100002,0.01902001232155617,0.22384166516480508
4.75,4.2,0.423,0.063125,0.008,2.5,13.02788726429525,2.393200376626175,0.21120184731147823,1.0407543579198618e-05,8.251595156157334,7.296147295855032,0.01799273976047263,0.21181627283607757
4.75,4.2,0.423,0.063125,0.008,2.75,13.027423514317308,2.385114887227986,0.21056081354166548,1.0666264189645308e-05,8.251595156157334,7.296147296054448,0.01710590015087409,0.20197455973707557
4.75,4.2,0.423,0.063125,0.008,3.0,13.027157072409528,2.378859770628663,0.21000365389214004,1.0894525433907329e-05,8.251595156157334,7.296147296100246,0.016333333333333335,0.19377069937703367
4.75,4.2,0.423,0.063125,0.009000000000000001,0.5,13.092151169841985,2.8575375795920666,0.22864030719605297,5.892052322240579e-06,8.251595156157334,7.29614729569473,0.03979865565848736,0.7311693812948037
4.75,4.2,0.423,0.063125,0.009000000000000001,0.75,13.06991741184051,2.7210475130830227,0.22446660834482277,6.467558217901879e-06,8.251595156157334,7.296147296204309,0.03513713599012237,0.561822653965264
4.75,4.2,0.423,0.063125,0.009000000000000001,1.0,13.055763797490563,2.626915777727832,0.2214335534066555,7.089814505819615e-06,8.251595156157334,7.296147295754281,0.0315,0.45411861558930433
4.75,4.2,0.423,0.063125,0.009000000000000001,1.25,13.046520606344227,2.5607251799191575,0.21913224201840428,7.67914301504839e-06,8.251595156157334,7.296147295914944,0.028609388545157724,0.3832701864508711
4.75,4.2,0.423,0.063125,0.009000000000000001,1.5,13.040348640790869,2.513242578354349,0.2173275894616663,8.210182400054944e-06,8.251595156157334,7.29614729605507,0.026271915212985074,0.3347286236798669
4.75,4.2,0.423,0.063125,0.009000000000000001,1.75,13.0361506280627,2.4785113011240907,0.21587520187187426,8.67926981655857e-06,8.251595156157334,7.296147295860636,0.024351258466728885,0.3000715308375942
4.75,4.2,0.423,0.063125,0.009000000000000001,2.0,13.033253801436597,2.452639488467127,0.2146815605243342,9.09082965211503e-06,8.251595156157334,7.2961472957678755,0.022750000000000003,0.2743698329588913
4.75,4.2,0.423,0.063125,0.009000000000000001,2.25,13.031234653324853,2.4330433011890586,0.21368347988943215,9.45172264915986e-06,8.251595156157334,7.296147295718538,0.02139751386175069,0.2546641722710547
