beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.06,0.002,0.016999999999999998,12.873746483385903,2.2190215002440103,0.5077231312672449,8.413942630999382e-06,8.251595156275172,7.296147295906028,0.4524717690790301
4.75,4.2,0.42,0.06,0.002,0.018,12.875061698926046,2.2205548877111654,0.5538327144288263,9.056927721415222e-06,8.251595156275172,7.296147296091657,0.4476642980169712
4.75,4.2,0.42,0.06,0.0022500000000000003,0.01,12.864778948485784,2.2073071321891238,0.1844591656135821,3.1972277770206912e-06,8.251595156275172,7.296147295997794,1.0062588482823906
4.75,4.2,0.42,0.06,0.0022500000000000003,0.011,12.866084847248299,2.208731328566284,0.2305264520936445,3.5995173514168782e-06,8.251595156275172,7.296147295780475,0.9084656679251504
4.75,4.2,0.42,0.06,0.0022500000000000003,0.012,12.867392070640111,2.210171320464622,0.2766254627959486,4.036162451997831e-06,8.251595156275172,7.296147296166244,0.8232613701054243
4.75,4.2,0.42,0.06,0.0022500000000000003,0.013,12.868700619928678,2.2116270884825084,0.32274240511369595,4.507175383266018e-06,8.251595156275172,7.296147296340927,0.7502000230896473
4.75,4.2,0.42,0.06,0.0022500000000000003,0.013999999999999999,12.870010496405065,2.2130986130347092,0.368870369521695,5.012568229266143e-06,8.251595156275172,7.296147295935937,0.6887566970801456
4.75,4.2,0.42,0.06,0.0022500000000000003,0.015,12.871321701459163,2.214585874354685,0.4150055082095136,5.552352854053949e-06,8.251595156275172,7.296147296114105,0.6383800780436737
4.75,4.2,0.42,0.06,0.0022500000000000003,0.016,12.872634236334612,2.216088852496799,0.46114550466757276,6.126540900958533e-06,8.251595156275172,7.296147296143411,0.5985240217237595
4.75,4.2,0.42,0.06,0.0022500000000000003,0.016999999999999998,12.873948102318957,2.217607527337987,0.5072888776795541,6.735143792823035e-06,8.251595156275172,7.2961472960220926,0.5686656239252763
4.75,4.2,0.42,0.06,0.0022500000000000003,0.018,12.875263300710136,2.219141878580385,0.5534346332501643,7.37817273186803e-06,8.251595156275172,7.296147296050385,0.5483147432489687
4.75,4.2,0.42,0.06,0.0025,0.01,12.86498077998013,2.205886749903922,0.18398611340870372,1.520330556533181e-06,8.251595156275172,7.296147295433973,1.7387362239144708
4.75,4.2,0.42,0.06,0.0025,0.011,12.86628666064716,2.207311859330544,0.23014807274862722,1.9226466111774837e-06,8.251595156275172,7.296147296074806,1.484625363489671
4.75,4.2,0.42,0.06,0.0025,0.012,12.867593865979325,2.2087527718648587,0.2763101906167947,2.3593207061174334e-06,8.251595156275172,7.296147295734574,1.2842753050465034
4.75,4.2,0.42,0.06,0.0025,0.013,12.868902397449677,2.210209468058166,0.32247219988195164,2.830365145787845e-06,8.251595156275172,7.296147296463896,1.1240553011445302
4.75,4.2,0.42,0.06,0.0025,0.013999999999999999,12.870212256215472,2.211681928277924,0.36863395717922787,3.335792014272452e-06,8.251595156275172,7.296147296024182,0.9952277302672453
4.75,4.2,0.42,0.06,0.0025,0.015,12.871523443688746,2.2131701327101823,0.41479537404012795,3.875613175388041e-06,8.251595156275172,7.296147295902797,0.8918563822886012
